,Course_ID,Year,Course_Duration,Course_Digit,Number_Ressources,Number_Video,Number_Quiz,Number_Exam,Basic_Sequence,Advanced_Sequence
2620,731,2015,16,4,4,1,2,1,Video-Quizz-Quizz-Exam,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H
2621,732,2015,52,1,1,0,1,0,Quizz,Quizz Duration: 1H
2622,733,2015,11,3,2,1,1,0,Quizz-Video,Quizz Duration: 1H-Video Duration: 2H
2623,734,2015,5,2,2,1,1,0,Quizz-Video,Quizz Duration: 1H-Video Duration: 1H
2624,735,2015,15,3,3,2,1,0,Video-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2625,736,2015,20,12,10,4,6,0,Quizz-Video-Quizz-Quizz-Video-Video-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2626,737,2015,21,11,9,4,4,1,Quizz-Video-Video-Exam-Quizz-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 3H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2627,738,2015,11,3,3,2,1,0,Video-Quizz-Video,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2628,739,2015,37,5,5,1,3,1,Quizz-Exam-Quizz-Video-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2629,740,2015,34,14,9,1,5,3,Quizz-Exam-Quizz-Exam-Quizz-Quizz-Exam-Video-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 4H-Quizz Duration: 1H
2630,741,2015,34,12,11,6,4,1,Video-Exam-Video-Quizz-Video-Video-Quizz-Video-Quizz-Quizz-Video,Video Duration: 1H-Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2631,742,2015,7,0,0,0,0,0,,
2632,743,2015,26,17,15,8,6,1,Exam-Quizz-Video-Quizz-Video-Video-Video-Video-Quizz-Quizz-Video-Quizz-Video-Quizz-Video,Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2633,744,2015,15,7,6,1,4,1,Quizz-Exam-Video-Quizz-Quizz-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2634,745,2015,15,7,7,3,4,0,Video-Video-Quizz-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2635,746,2015,44,27,24,10,13,1,Quizz-Quizz-Quizz-Quizz-Quizz-Quizz-Video-Video-Video-Quizz-Quizz-Video-Quizz-Video-Video-Video-Quizz-Quizz-Video-Exam-Quizz-Video-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H
2636,747,2015,24,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2637,748,2015,28,10,9,5,3,1,Video-Video-Quizz-Video-Exam-Video-Video-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2638,749,2015,25,15,12,2,8,2,Quizz-Exam-Exam-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Quizz-Video-Quizz,Quizz Duration: 2H-Exam Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2639,750,2015,7,2,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 1H
2640,751,2015,15,5,4,1,2,1,Quizz-Quizz-Exam-Video,Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 2H
2641,752,2015,28,8,6,1,4,1,Quizz-Quizz-Video-Exam-Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2642,753,2015,12,1,1,0,1,0,Quizz,Quizz Duration: 1H
2643,754,2015,5,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2644,755,2015,49,16,12,4,6,2,Quizz-Quizz-Exam-Exam-Quizz-Video-Quizz-Video-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2645,756,2015,36,10,9,5,3,1,Video-Quizz-Video-Video-Video-Quizz-Exam-Video-Quizz,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2646,757,2015,21,2,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 1H
2647,758,2015,23,13,12,3,6,3,Video-Exam-Quizz-Quizz-Quizz-Exam-Quizz-Video-Quizz-Exam-Video-Quizz,Video Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2648,759,2015,35,9,6,3,2,1,Video-Video-Video-Quizz-Exam-Quizz,Video Duration: 2H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H
2649,760,2015,34,10,8,3,4,1,Quizz-Quizz-Video-Exam-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2650,761,2015,13,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2651,762,2015,10,1,1,0,1,0,Quizz,Quizz Duration: 1H
2652,763,2015,33,15,13,7,4,2,Quizz-Video-Video-Video-Exam-Exam-Video-Video-Quizz-Video-Quizz-Quizz-Video,Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2653,764,2015,38,6,4,1,3,0,Quizz-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 1H
2654,765,2015,24,12,7,2,4,1,Quizz-Quizz-Exam-Video-Quizz-Video-Quizz,Quizz Duration: 2H-Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 4H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2655,766,2015,26,16,13,6,5,2,Video-Video-Quizz-Quizz-Video-Exam-Quizz-Exam-Quizz-Video-Video-Video-Quizz,Video Duration: 1H-Video Duration: 4H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2656,767,2015,46,0,0,0,0,0,Quizz,Quizz Duration: 1H
2657,768,2015,23,10,9,3,5,1,Video-Quizz-Quizz-Exam-Quizz-Video-Quizz-Video-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2658,769,2015,6,1,1,0,1,0,Quizz,Quizz Duration: 1H
2659,770,2015,5,2,2,1,1,0,Quizz-Video,Quizz Duration: 1H-Video Duration: 1H
2660,771,2015,15,4,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H
2661,772,2015,7,1,1,0,1,0,Quizz,Quizz Duration: 1H
2662,773,2015,27,15,13,6,6,1,Video-Video-Quizz-Quizz-Quizz-Video-Exam-Video-Video-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2663,774,2015,11,6,5,1,3,1,Quizz-Quizz-Video-Exam-Quizz,Quizz Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H
2664,775,2015,24,10,9,4,4,1,Quizz-Exam-Video-Video-Quizz-Video-Video-Quizz-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2665,776,2015,6,3,3,2,1,0,Video-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2666,777,2015,42,7,7,2,4,1,Quizz-Exam-Quizz-Quizz-Video-Video-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2667,778,2015,17,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2668,779,2015,7,4,3,1,2,0,Video-Quizz-Quizz,Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
2669,780,2015,5,2,2,1,1,0,Quizz-Video,Quizz Duration: 1H-Video Duration: 1H
2670,781,2015,11,6,5,1,3,1,Video-Quizz-Quizz-Exam-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H
2671,782,2015,57,11,9,4,5,0,Video-Video-Video-Quizz-Quizz-Quizz-Video-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2672,783,2015,11,8,7,2,4,1,Quizz-Exam-Quizz-Video-Video-Quizz-Quizz,Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2673,784,2015,35,17,10,4,5,1,Quizz-Video-Exam-Quizz-Quizz-Video-Quizz-Video-Video-Quizz,Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 4H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H
2674,785,2015,11,5,5,2,3,0,Quizz-Video-Video-Quizz-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2675,786,2015,27,10,10,4,5,1,Video-Exam-Quizz-Video-Quizz-Video-Quizz-Quizz-Quizz-Video,Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2676,787,2015,6,1,1,0,1,0,Quizz,Quizz Duration: 1H
2677,788,2015,15,4,3,1,2,0,Video-Quizz-Quizz,Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
2678,789,2015,14,4,4,1,3,0,Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2679,790,2015,33,14,12,3,8,1,Video-Exam-Quizz-Quizz-Video-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Quizz,Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2680,791,2015,21,6,6,1,4,1,Exam-Quizz-Video-Quizz-Quizz-Quizz,Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2681,792,2015,7,1,1,0,1,0,Quizz,Quizz Duration: 1H
2682,793,2015,16,1,1,0,1,0,Quizz,Quizz Duration: 1H
2683,794,2015,37,17,14,7,6,1,Quizz-Quizz-Quizz-Video-Quizz-Video-Exam-Video-Video-Video-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2684,795,2015,22,3,3,1,2,0,Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2685,796,2015,45,14,10,4,5,1,Exam-Quizz-Video-Quizz-Video-Video-Quizz-Video-Quizz-Quizz,Exam Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2686,797,2015,47,22,20,13,6,1,Video-Video-Video-Video-Video-Video-Quizz-Video-Quizz-Video-Exam-Video-Quizz-Video-Video-Quizz-Video-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2687,798,2015,23,8,7,3,3,1,Quizz-Video-Quizz-Video-Exam-Quizz-Video,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2688,799,2015,15,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2689,800,2015,25,11,8,3,5,0,Quizz-Video-Video-Quizz-Quizz-Quizz-Quizz-Video,Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2690,801,2015,30,3,3,1,2,0,Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2691,802,2015,20,6,6,1,4,1,Exam-Quizz-Quizz-Video-Quizz-Quizz,Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2692,803,2015,11,4,4,1,3,0,Video-Quizz-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2693,804,2015,12,3,3,2,1,0,Video-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2694,805,2015,27,6,6,1,4,1,Exam-Quizz-Quizz-Video-Quizz-Quizz,Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2695,806,2015,10,0,0,0,0,0,,
2696,807,2015,35,8,6,2,4,0,Quizz-Video-Quizz-Video-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
2697,808,2015,27,14,13,3,8,2,Quizz-Quizz-Video-Exam-Exam-Quizz-Quizz-Quizz-Quizz-Video-Quizz-Video-Quizz,Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2698,809,2015,12,3,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 2H
2699,810,2015,57,14,11,5,5,1,Quizz-Exam-Video-Quizz-Quizz-Video-Video-Video-Video-Quizz-Quizz,Quizz Duration: 2H-Exam Duration: 2H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2700,811,2015,6,2,2,1,1,0,Quizz-Video,Quizz Duration: 1H-Video Duration: 1H
2701,812,2015,44,16,14,6,5,3,Video-Exam-Video-Quizz-Quizz-Exam-Video-Video-Video-Exam-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Video Duration: 2H-Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2702,813,2015,19,1,1,0,1,0,Quizz,Quizz Duration: 1H
2703,814,2015,41,10,5,2,3,0,Quizz-Video-Video-Quizz-Quizz,Quizz Duration: 2H-Video Duration: 2H-Video Duration: 4H-Quizz Duration: 1H-Quizz Duration: 1H
2704,815,2015,18,6,6,3,3,0,Video-Quizz-Video-Quizz-Video-Quizz,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2705,816,2015,9,3,3,1,2,0,Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2706,817,2015,10,2,2,1,1,0,Quizz-Video,Quizz Duration: 1H-Video Duration: 1H
2707,818,2015,24,12,9,3,5,1,Video-Video-Exam-Quizz-Quizz-Quizz-Quizz-Video-Quizz,Video Duration: 2H-Video Duration: 2H-Exam Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2708,819,2015,16,4,4,1,2,1,Video-Quizz-Exam-Quizz,Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H
2709,820,2015,36,20,13,6,6,1,Video-Video-Video-Quizz-Quizz-Video-Video-Quizz-Quizz-Quizz-Video-Quizz-Exam,Video Duration: 3H-Video Duration: 3H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H
2710,821,2015,10,5,5,2,3,0,Video-Quizz-Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2711,822,2015,34,17,15,8,6,1,Quizz-Video-Quizz-Video-Video-Video-Video-Quizz-Video-Exam-Video-Quizz-Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Video Duration: 2H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2712,823,2015,24,13,11,5,5,1,Video-Video-Exam-Quizz-Quizz-Quizz-Video-Video-Quizz-Quizz-Video,Video Duration: 1H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2713,824,2015,7,0,0,0,0,0,,
2714,825,2015,14,2,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 1H
2715,826,2015,16,5,4,2,2,0,Quizz-Video-Video-Quizz,Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2716,827,2015,21,3,3,2,1,0,Video-Video-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2717,828,2015,7,1,1,0,1,0,Quizz,Quizz Duration: 1H
2718,829,2015,11,1,1,0,1,0,Quizz,Quizz Duration: 1H
2719,830,2015,29,6,5,1,3,1,Exam-Quizz-Video-Quizz-Quizz,Exam Duration: 1H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2720,831,2015,27,4,4,2,2,0,Quizz-Video-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2721,832,2015,29,7,7,2,4,1,Quizz-Exam-Video-Quizz-Quizz-Quizz-Video,Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2722,833,2015,31,2,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 1H
2723,834,2015,37,3,3,1,2,0,Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2724,835,2015,19,8,8,3,5,0,Video-Video-Quizz-Video-Quizz-Quizz-Quizz-Quizz,Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2725,836,2015,6,2,2,0,2,0,Quizz-Quizz,Quizz Duration: 1H-Quizz Duration: 1H
2726,837,2015,31,9,6,1,4,1,Exam-Video-Quizz-Quizz-Quizz-Quizz,Exam Duration: 1H-Video Duration: 3H-Quizz Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
2727,838,2015,57,23,15,8,7,0,Quizz-Quizz-Video-Quizz-Video-Video-Video-Quizz-Video-Video-Video-Quizz-Video-Quizz-Quizz,Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 2H-Video Duration: 2H-Video Duration: 2H-Video Duration: 2H-Quizz Duration: 2H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H
2728,839,2015,21,9,9,4,4,1,Exam-Video-Quizz-Video-Quizz-Video-Video-Quizz-Quizz,Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2729,840,2015,35,2,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 1H
2730,841,2015,13,7,5,1,3,1,Quizz-Video-Quizz-Exam-Quizz,Quizz Duration: 2H-Video Duration: 1H-Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H
2731,842,2015,20,7,6,2,4,0,Video-Quizz-Quizz-Video-Quizz-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H
2732,843,2015,24,13,11,5,4,2,Video-Exam-Video-Video-Quizz-Video-Quizz-Exam-Quizz-Quizz-Video,Video Duration: 3H-Exam Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2733,844,2015,7,2,2,1,1,0,Video-Quizz,Video Duration: 1H-Quizz Duration: 1H
2734,845,2015,23,12,9,4,4,1,Video-Video-Quizz-Exam-Video-Quizz-Quizz-Quizz-Video,Video Duration: 1H-Video Duration: 2H-Quizz Duration: 1H-Exam Duration: 1H-Video Duration: 2H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2735,846,2015,18,11,7,3,4,0,Video-Video-Quizz-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Video Duration: 4H-Quizz Duration: 2H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2736,847,2015,10,1,1,0,1,0,Quizz,Quizz Duration: 1H
2737,848,2015,15,5,4,1,2,1,Quizz-Video-Exam-Quizz,Quizz Duration: 2H-Video Duration: 1H-Exam Duration: 1H-Quizz Duration: 1H
2738,849,2015,16,9,5,2,3,0,Video-Quizz-Quizz-Video-Quizz,Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 2H-Video Duration: 3H-Quizz Duration: 1H
2739,850,2015,13,6,4,1,2,1,Video-Quizz-Exam-Quizz,Video Duration: 2H-Quizz Duration: 2H-Exam Duration: 1H-Quizz Duration: 1H
2740,851,2015,12,6,6,3,2,1,Exam-Quizz-Quizz-Video-Video-Video,Exam Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H
2741,852,2015,14,1,1,0,1,0,Quizz,Quizz Duration: 1H
2742,853,2015,22,5,4,1,2,1,Exam-Video-Quizz-Quizz,Exam Duration: 1H-Video Duration: 1H-Quizz Duration: 2H-Quizz Duration: 1H
2743,854,2015,6,0,0,0,0,0,,
2744,855,2015,31,14,14,10,4,0,Video-Quizz-Quizz-Video-Video-Video-Video-Video-Video-Quizz-Video-Video-Quizz-Video,Video Duration: 1H-Quizz Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H-Video Duration: 1H-Quizz Duration: 1H-Video Duration: 1H
2745,856,2015,5,3,3,1,2,0,Quizz-Video-Quizz,Quizz Duration: 1H-Video Duration: 1H-Quizz Duration: 1H
2746,857,2015,7,3,2,1,1,0,Video-Quizz,Video Duration: 2H-Quizz Duration: 1H
