Course_ID,Duration,Duration_Digit,Duration_Present,Year,Total_Courses_perYear,Digit_Ratio,Digit_Percentage,Digitalization,Type
1516,87,48,39,2014,1042,0.55,55,Medium-High Digitalization,High Course ( >40H )
1517,12,9,3,2014,1042,0.77,77,Medium-High Digitalization,Small Course ( <15H )
1518,21,1,20,2014,1042,0.07,7,Low Digitalization,Medium Course ( >15H and <40H )
1519,76,14,62,2014,1042,0.18,18,Low Digitalization,High Course ( >40H )
1520,23,3,20,2014,1042,0.11,11,Low Digitalization,Medium Course ( >15H and <40H )
1521,76,16,60,2014,1042,0.21,21,Medium-Low Digitalization,High Course ( >40H )
1522,82,34,48,2014,1042,0.41,41,Medium-Low Digitalization,High Course ( >40H )
1523,6,1,5,2014,1042,0.22,22,Medium-Low Digitalization,Small Course ( <15H )
1524,20,17,3,2014,1042,0.85,85,High Digitalization,Medium Course ( >15H and <40H )
1525,9,7,2,2014,1042,0.75,75,Medium-High Digitalization,Small Course ( <15H )
1526,15,3,12,2014,1042,0.19,19,Low Digitalization,Small Course ( <15H )
1527,90,68,22,2014,1042,0.76,76,Medium-High Digitalization,High Course ( >40H )
1528,14,7,7,2014,1042,0.48,48,Medium-Low Digitalization,Small Course ( <15H )
1529,10,7,3,2014,1042,0.7,70,Medium-High Digitalization,Small Course ( <15H )
1530,62,42,20,2014,1042,0.67,67,Medium-High Digitalization,High Course ( >40H )
1531,81,9,72,2014,1042,0.11,11,Low Digitalization,High Course ( >40H )
1532,32,24,8,2014,1042,0.74,74,Medium-High Digitalization,Medium Course ( >15H and <40H )
1533,50,38,12,2014,1042,0.76,76,Medium-High Digitalization,High Course ( >40H )
1534,60,2,58,2014,1042,0.03,3,Low Digitalization,High Course ( >40H )
1535,14,11,3,2014,1042,0.79,79,Medium-High Digitalization,Small Course ( <15H )
1536,90,15,75,2014,1042,0.17,17,Low Digitalization,High Course ( >40H )
1537,30,14,16,2014,1042,0.45,45,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1538,49,36,13,2014,1042,0.74,74,Medium-High Digitalization,High Course ( >40H )
1539,24,10,14,2014,1042,0.42,42,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1540,36,7,29,2014,1042,0.19,19,Low Digitalization,Medium Course ( >15H and <40H )
1541,15,4,10,2014,1042,0.3,30,Medium-Low Digitalization,Small Course ( <15H )
1542,27,11,16,2014,1042,0.39,39,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1543,59,29,30,2014,1042,0.49,49,Medium-Low Digitalization,High Course ( >40H )
1544,52,41,11,2014,1042,0.79,79,Medium-High Digitalization,High Course ( >40H )
1545,55,40,15,2014,1042,0.72,72,Medium-High Digitalization,High Course ( >40H )
1546,19,8,11,2014,1042,0.44,44,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1547,46,38,8,2014,1042,0.82,82,High Digitalization,High Course ( >40H )
1548,19,5,14,2014,1042,0.28,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1549,47,46,1,2014,1042,0.97,97,High Digitalization,High Course ( >40H )
1550,64,27,37,2014,1042,0.42,42,Medium-Low Digitalization,High Course ( >40H )
1551,5,2,2,2014,1042,0.5,50,Medium-Low Digitalization,Small Course ( <15H )
1552,83,74,9,2014,1042,0.89,89,High Digitalization,High Course ( >40H )
1553,20,3,17,2014,1042,0.15,15,Low Digitalization,Medium Course ( >15H and <40H )
1554,10,2,8,2014,1042,0.23,23,Medium-Low Digitalization,Small Course ( <15H )
1555,14,11,3,2014,1042,0.77,77,Medium-High Digitalization,Small Course ( <15H )
1556,6,3,3,2014,1042,0.44,44,Medium-Low Digitalization,Small Course ( <15H )
1557,61,48,13,2014,1042,0.78,78,Medium-High Digitalization,High Course ( >40H )
1558,20,11,9,2014,1042,0.55,55,Medium-High Digitalization,Medium Course ( >15H and <40H )
1559,13,0,13,2014,1042,0.03,3,Low Digitalization,Small Course ( <15H )
1560,47,45,2,2014,1042,0.96,96,High Digitalization,High Course ( >40H )
1561,66,1,65,2014,1042,0.01,1,Low Digitalization,High Course ( >40H )
1562,6,5,1,2014,1042,0.84,84,High Digitalization,Small Course ( <15H )
1563,15,9,6,2014,1042,0.59,59,Medium-High Digitalization,Small Course ( <15H )
1564,49,5,44,2014,1042,0.11,11,Low Digitalization,High Course ( >40H )
1565,60,52,8,2014,1042,0.87,87,High Digitalization,High Course ( >40H )
1566,6,5,1,2014,1042,0.84,84,High Digitalization,Small Course ( <15H )
1567,18,8,10,2014,1042,0.45,45,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1568,9,0,9,2014,1042,0.01,1,Low Digitalization,Small Course ( <15H )
1569,82,30,52,2014,1042,0.36,36,Medium-Low Digitalization,High Course ( >40H )
1570,44,17,27,2014,1042,0.38,38,Medium-Low Digitalization,High Course ( >40H )
1571,22,18,4,2014,1042,0.82,82,High Digitalization,Medium Course ( >15H and <40H )
1572,37,11,26,2014,1042,0.29,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1573,67,11,56,2014,1042,0.16,16,Low Digitalization,High Course ( >40H )
1574,19,9,10,2014,1042,0.47,47,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1575,45,22,23,2014,1042,0.49,49,Medium-Low Digitalization,High Course ( >40H )
1576,69,10,59,2014,1042,0.15,15,Low Digitalization,High Course ( >40H )
1577,8,5,3,2014,1042,0.65,65,Medium-High Digitalization,Small Course ( <15H )
1578,49,24,25,2014,1042,0.48,48,Medium-Low Digitalization,High Course ( >40H )
1579,6,4,2,2014,1042,0.69,69,Medium-High Digitalization,Small Course ( <15H )
1580,72,50,22,2014,1042,0.7,70,Medium-High Digitalization,High Course ( >40H )
1581,29,3,26,2014,1042,0.12,12,Low Digitalization,Medium Course ( >15H and <40H )
1582,12,3,9,2014,1042,0.27,27,Medium-Low Digitalization,Small Course ( <15H )
1583,36,4,32,2014,1042,0.12,12,Low Digitalization,Medium Course ( >15H and <40H )
1584,22,2,20,2014,1042,0.1,10,Low Digitalization,Medium Course ( >15H and <40H )
1585,54,35,19,2014,1042,0.64,64,Medium-High Digitalization,High Course ( >40H )
1586,55,20,35,2014,1042,0.36,36,Medium-Low Digitalization,High Course ( >40H )
1587,30,10,20,2014,1042,0.35,35,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1588,35,9,26,2014,1042,0.25,25,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1589,50,9,41,2014,1042,0.18,18,Low Digitalization,High Course ( >40H )
1590,7,2,5,2014,1042,0.3,30,Medium-Low Digitalization,Small Course ( <15H )
1591,24,16,8,2014,1042,0.65,65,Medium-High Digitalization,Medium Course ( >15H and <40H )
1592,53,44,9,2014,1042,0.83,83,High Digitalization,High Course ( >40H )
1593,24,14,10,2014,1042,0.57,56,Medium-High Digitalization,Medium Course ( >15H and <40H )
1594,56,26,30,2014,1042,0.46,46,Medium-Low Digitalization,High Course ( >40H )
1595,49,1,48,2014,1042,0.02,2,Low Digitalization,High Course ( >40H )
1596,36,22,14,2014,1042,0.61,61,Medium-High Digitalization,Medium Course ( >15H and <40H )
1597,71,48,23,2014,1042,0.68,68,Medium-High Digitalization,High Course ( >40H )
1598,11,7,4,2014,1042,0.67,67,Medium-High Digitalization,Small Course ( <15H )
1599,7,4,3,2014,1042,0.58,57,Medium-High Digitalization,Small Course ( <15H )
1600,25,3,22,2014,1042,0.13,13,Low Digitalization,Medium Course ( >15H and <40H )
1601,41,37,4,2014,1042,0.91,91,High Digitalization,High Course ( >40H )
1602,14,13,1,2014,1042,0.95,95,High Digitalization,Small Course ( <15H )
1603,60,8,52,2014,1042,0.14,14,Low Digitalization,High Course ( >40H )
1604,64,6,58,2014,1042,0.09,9,Low Digitalization,High Course ( >40H )
1605,47,16,31,2014,1042,0.34,34,Medium-Low Digitalization,High Course ( >40H )
1606,47,42,5,2014,1042,0.89,89,High Digitalization,High Course ( >40H )
1607,8,3,5,2014,1042,0.36,36,Medium-Low Digitalization,Small Course ( <15H )
1608,8,3,5,2014,1042,0.4,40,Medium-Low Digitalization,Small Course ( <15H )
1609,52,32,20,2014,1042,0.61,61,Medium-High Digitalization,High Course ( >40H )
1610,6,3,3,2014,1042,0.51,51,Medium-High Digitalization,Small Course ( <15H )
1611,5,4,1,2014,1042,0.85,85,High Digitalization,Small Course ( <15H )
1612,10,2,8,2014,1042,0.25,25,Medium-Low Digitalization,Small Course ( <15H )
1613,67,29,38,2014,1042,0.44,44,Medium-Low Digitalization,High Course ( >40H )
1614,19,8,11,2014,1042,0.42,42,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1615,62,29,33,2014,1042,0.47,47,Medium-Low Digitalization,High Course ( >40H )
1616,60,47,13,2014,1042,0.78,78,Medium-High Digitalization,High Course ( >40H )
1617,10,8,2,2014,1042,0.82,82,High Digitalization,Small Course ( <15H )
1618,60,47,13,2014,1042,0.79,79,Medium-High Digitalization,High Course ( >40H )
1619,32,18,14,2014,1042,0.55,55,Medium-High Digitalization,Medium Course ( >15H and <40H )
1620,20,20,0,2014,1042,0.99,99,High Digitalization,Medium Course ( >15H and <40H )
1621,50,22,28,2014,1042,0.44,44,Medium-Low Digitalization,High Course ( >40H )
1622,25,20,5,2014,1042,0.81,81,High Digitalization,Medium Course ( >15H and <40H )
1623,43,39,4,2014,1042,0.91,91,High Digitalization,High Course ( >40H )
1624,53,6,47,2014,1042,0.11,11,Low Digitalization,High Course ( >40H )
1625,36,17,19,2014,1042,0.47,47,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1626,53,10,43,2014,1042,0.19,19,Low Digitalization,High Course ( >40H )
1627,82,44,38,2014,1042,0.54,54,Medium-High Digitalization,High Course ( >40H )
1628,30,13,17,2014,1042,0.42,42,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1629,88,24,64,2014,1042,0.27,27,Medium-Low Digitalization,High Course ( >40H )
1630,46,10,36,2014,1042,0.22,22,Medium-Low Digitalization,High Course ( >40H )
1631,53,30,23,2014,1042,0.57,56,Medium-High Digitalization,High Course ( >40H )
1632,9,7,2,2014,1042,0.74,74,Medium-High Digitalization,Small Course ( <15H )
1633,76,46,30,2014,1042,0.6,60,Medium-High Digitalization,High Course ( >40H )
1634,39,23,16,2014,1042,0.6,60,Medium-High Digitalization,Medium Course ( >15H and <40H )
1635,54,16,38,2014,1042,0.3,30,Medium-Low Digitalization,High Course ( >40H )
1636,15,10,5,2014,1042,0.64,64,Medium-High Digitalization,Small Course ( <15H )
1637,52,29,23,2014,1042,0.55,55,Medium-High Digitalization,High Course ( >40H )
1638,14,10,4,2014,1042,0.68,68,Medium-High Digitalization,Small Course ( <15H )
1639,17,6,11,2014,1042,0.37,37,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1640,88,39,49,2014,1042,0.44,44,Medium-Low Digitalization,High Course ( >40H )
1641,5,2,3,2014,1042,0.32,32,Medium-Low Digitalization,Small Course ( <15H )
1642,20,2,18,2014,1042,0.08,8,Low Digitalization,Medium Course ( >15H and <40H )
1643,48,36,12,2014,1042,0.76,76,Medium-High Digitalization,High Course ( >40H )
1644,32,16,16,2014,1042,0.49,49,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1645,14,4,10,2014,1042,0.25,25,Medium-Low Digitalization,Small Course ( <15H )
1646,23,17,6,2014,1042,0.73,73,Medium-High Digitalization,Medium Course ( >15H and <40H )
1647,76,61,15,2014,1042,0.8,80,Medium-High Digitalization,High Course ( >40H )
1648,21,8,13,2014,1042,0.36,36,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1649,27,13,14,2014,1042,0.48,48,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1650,29,14,14,2014,1042,0.5,50,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1651,14,5,9,2014,1042,0.36,36,Medium-Low Digitalization,Small Course ( <15H )
1652,59,15,44,2014,1042,0.25,25,Medium-Low Digitalization,High Course ( >40H )
1653,39,37,2,2014,1042,0.95,95,High Digitalization,Medium Course ( >15H and <40H )
1654,54,50,4,2014,1042,0.92,92,High Digitalization,High Course ( >40H )
1655,42,25,17,2014,1042,0.59,59,Medium-High Digitalization,High Course ( >40H )
1656,37,23,14,2014,1042,0.61,61,Medium-High Digitalization,Medium Course ( >15H and <40H )
1657,84,47,37,2014,1042,0.56,56,Medium-High Digitalization,High Course ( >40H )
1658,40,21,19,2014,1042,0.52,52,Medium-High Digitalization,High Course ( >40H )
1659,18,18,0,2014,1042,1.0,100,High Digitalization,Medium Course ( >15H and <40H )
1660,48,26,22,2014,1042,0.55,55,Medium-High Digitalization,High Course ( >40H )
1661,22,11,11,2014,1042,0.52,52,Medium-High Digitalization,Medium Course ( >15H and <40H )
1662,8,2,6,2014,1042,0.2,20,Low Digitalization,Small Course ( <15H )
1663,17,5,12,2014,1042,0.29,28,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1664,41,21,20,2014,1042,0.52,52,Medium-High Digitalization,High Course ( >40H )
1665,49,45,4,2014,1042,0.92,92,High Digitalization,High Course ( >40H )
1666,35,6,29,2014,1042,0.16,16,Low Digitalization,Medium Course ( >15H and <40H )
1667,8,4,4,2014,1042,0.46,46,Medium-Low Digitalization,Small Course ( <15H )
1668,31,26,5,2014,1042,0.85,85,High Digitalization,Medium Course ( >15H and <40H )
1669,8,2,6,2014,1042,0.3,30,Medium-Low Digitalization,Small Course ( <15H )
1670,60,34,26,2014,1042,0.56,56,Medium-High Digitalization,High Course ( >40H )
1671,52,18,34,2014,1042,0.34,34,Medium-Low Digitalization,High Course ( >40H )
1672,54,51,3,2014,1042,0.95,95,High Digitalization,High Course ( >40H )
1673,46,10,36,2014,1042,0.22,22,Medium-Low Digitalization,High Course ( >40H )
1674,9,5,4,2014,1042,0.53,53,Medium-High Digitalization,Small Course ( <15H )
1675,13,0,13,2014,1042,0.01,1,Low Digitalization,Small Course ( <15H )
1676,60,44,16,2014,1042,0.73,73,Medium-High Digitalization,High Course ( >40H )
1677,53,39,14,2014,1042,0.74,74,Medium-High Digitalization,High Course ( >40H )
1678,42,16,26,2014,1042,0.39,39,Medium-Low Digitalization,High Course ( >40H )
1679,10,5,5,2014,1042,0.5,50,Medium-Low Digitalization,Small Course ( <15H )
1680,41,10,31,2014,1042,0.24,24,Medium-Low Digitalization,High Course ( >40H )
1681,86,61,25,2014,1042,0.71,71,Medium-High Digitalization,High Course ( >40H )
1682,79,4,75,2014,1042,0.05,5,Low Digitalization,High Course ( >40H )
1683,84,71,13,2014,1042,0.84,84,High Digitalization,High Course ( >40H )
1684,78,41,37,2014,1042,0.53,53,Medium-High Digitalization,High Course ( >40H )
1685,21,4,17,2014,1042,0.17,17,Low Digitalization,Medium Course ( >15H and <40H )
1686,6,5,1,2014,1042,0.82,82,High Digitalization,Small Course ( <15H )
1687,60,4,56,2014,1042,0.06,6,Low Digitalization,High Course ( >40H )
1688,49,9,40,2014,1042,0.19,19,Low Digitalization,High Course ( >40H )
1689,79,7,72,2014,1042,0.09,9,Low Digitalization,High Course ( >40H )
1690,11,5,6,2014,1042,0.47,47,Medium-Low Digitalization,Small Course ( <15H )
1691,31,2,29,2014,1042,0.06,6,Low Digitalization,Medium Course ( >15H and <40H )
1692,6,5,1,2014,1042,0.79,79,Medium-High Digitalization,Small Course ( <15H )
1693,70,70,0,2014,1042,1.0,100,High Digitalization,High Course ( >40H )
1694,82,80,2,2014,1042,0.98,98,High Digitalization,High Course ( >40H )
1695,62,4,58,2014,1042,0.06,6,Low Digitalization,High Course ( >40H )
1696,86,9,77,2014,1042,0.11,11,Low Digitalization,High Course ( >40H )
1697,7,2,5,2014,1042,0.33,33,Medium-Low Digitalization,Small Course ( <15H )
1698,86,46,40,2014,1042,0.53,53,Medium-High Digitalization,High Course ( >40H )
1699,78,40,38,2014,1042,0.51,51,Medium-High Digitalization,High Course ( >40H )
1700,46,11,35,2014,1042,0.23,23,Medium-Low Digitalization,High Course ( >40H )
1701,83,6,77,2014,1042,0.07,7,Low Digitalization,High Course ( >40H )
1702,61,8,53,2014,1042,0.13,13,Low Digitalization,High Course ( >40H )
1703,9,9,0,2014,1042,1.0,100,High Digitalization,Small Course ( <15H )
1704,51,17,34,2014,1042,0.33,33,Medium-Low Digitalization,High Course ( >40H )
1705,11,3,8,2014,1042,0.29,28,Medium-Low Digitalization,Small Course ( <15H )
1706,56,23,33,2014,1042,0.41,41,Medium-Low Digitalization,High Course ( >40H )
1707,11,3,8,2014,1042,0.24,24,Medium-Low Digitalization,Small Course ( <15H )
1708,10,5,5,2014,1042,0.54,54,Medium-High Digitalization,Small Course ( <15H )
1709,50,41,9,2014,1042,0.82,82,High Digitalization,High Course ( >40H )
1710,50,28,22,2014,1042,0.57,56,Medium-High Digitalization,High Course ( >40H )
1711,68,14,54,2014,1042,0.21,21,Medium-Low Digitalization,High Course ( >40H )
1712,29,25,4,2014,1042,0.87,87,High Digitalization,Medium Course ( >15H and <40H )
1713,68,7,61,2014,1042,0.1,10,Low Digitalization,High Course ( >40H )
1714,48,18,30,2014,1042,0.38,38,Medium-Low Digitalization,High Course ( >40H )
1715,7,4,3,2014,1042,0.64,64,Medium-High Digitalization,Small Course ( <15H )
1716,37,35,2,2014,1042,0.94,94,High Digitalization,Medium Course ( >15H and <40H )
1717,12,4,8,2014,1042,0.36,36,Medium-Low Digitalization,Small Course ( <15H )
1718,9,1,8,2014,1042,0.06,6,Low Digitalization,Small Course ( <15H )
1719,47,40,7,2014,1042,0.85,85,High Digitalization,High Course ( >40H )
1720,43,25,18,2014,1042,0.59,59,Medium-High Digitalization,High Course ( >40H )
1721,52,18,34,2014,1042,0.34,34,Medium-Low Digitalization,High Course ( >40H )
1722,6,2,4,2014,1042,0.34,34,Medium-Low Digitalization,Small Course ( <15H )
1723,6,1,5,2014,1042,0.16,16,Low Digitalization,Small Course ( <15H )
1724,14,13,1,2014,1042,0.96,96,High Digitalization,Small Course ( <15H )
1725,8,0,8,2014,1042,0.03,3,Low Digitalization,Small Course ( <15H )
1726,11,1,10,2014,1042,0.1,10,Low Digitalization,Small Course ( <15H )
1727,55,3,52,2014,1042,0.05,5,Low Digitalization,High Course ( >40H )
1728,52,33,19,2014,1042,0.64,64,Medium-High Digitalization,High Course ( >40H )
1729,66,64,2,2014,1042,0.97,97,High Digitalization,High Course ( >40H )
1730,22,7,15,2014,1042,0.3,30,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1731,44,43,1,2014,1042,0.98,98,High Digitalization,High Course ( >40H )
1732,61,43,18,2014,1042,0.71,71,Medium-High Digitalization,High Course ( >40H )
1733,8,0,8,2014,1042,0.06,6,Low Digitalization,Small Course ( <15H )
1734,15,8,7,2014,1042,0.51,51,Medium-High Digitalization,Small Course ( <15H )
1735,27,25,2,2014,1042,0.94,94,High Digitalization,Medium Course ( >15H and <40H )
1736,46,24,22,2014,1042,0.53,53,Medium-High Digitalization,High Course ( >40H )
1737,84,57,27,2014,1042,0.68,68,Medium-High Digitalization,High Course ( >40H )
1738,13,8,5,2014,1042,0.61,61,Medium-High Digitalization,Small Course ( <15H )
1739,12,1,11,2014,1042,0.07,7,Low Digitalization,Small Course ( <15H )
1740,45,26,19,2014,1042,0.58,57,Medium-High Digitalization,High Course ( >40H )
1741,13,4,9,2014,1042,0.28,28,Medium-Low Digitalization,Small Course ( <15H )
1742,11,0,11,2014,1042,0.03,3,Low Digitalization,Small Course ( <15H )
1743,57,44,13,2014,1042,0.77,77,Medium-High Digitalization,High Course ( >40H )
1744,14,5,9,2014,1042,0.37,37,Medium-Low Digitalization,Small Course ( <15H )
1745,13,9,4,2014,1042,0.69,69,Medium-High Digitalization,Small Course ( <15H )
1746,15,1,14,2014,1042,0.05,5,Low Digitalization,Small Course ( <15H )
1747,53,43,10,2014,1042,0.82,82,High Digitalization,High Course ( >40H )
1748,55,39,16,2014,1042,0.71,71,Medium-High Digitalization,High Course ( >40H )
1749,15,15,0,2014,1042,0.97,97,High Digitalization,Small Course ( <15H )
1750,59,39,20,2014,1042,0.66,66,Medium-High Digitalization,High Course ( >40H )
1751,51,35,16,2014,1042,0.68,68,Medium-High Digitalization,High Course ( >40H )
1752,28,2,26,2014,1042,0.07,7,Low Digitalization,Medium Course ( >15H and <40H )
1753,39,13,26,2014,1042,0.34,34,Medium-Low Digitalization,Medium Course ( >15H and <40H )
1754,24,17,7,2014,1042,0.7,70,Medium-High Digitalization,Medium Course ( >15H and <40H )
1755,42,26,16,2014,1042,0.63,63,Medium-High Digitalization,High Course ( >40H )
1756,46,14,32,2014,1042,0.3,30,Medium-Low Digitalization,High Course ( >40H )
1757,7,7,0,2014,1042,0.96,96,High Digitalization,Small Course ( <15H )
1758,9,1,8,2014,1042,0.07,7,Low Digitalization,Small Course ( <15H )
1759,46,42,4,2014,1042,0.91,91,High Digitalization,High Course ( >40H )
1760,10,0,10,2014,1042,0.04,4,Low Digitalization,Small Course ( <15H )
1761,6,3,3,2014,1042,0.43,43,Medium-Low Digitalization,Small Course ( <15H )
1762,46,12,34,2014,1042,0.27,27,Medium-Low Digitalization,High Course ( >40H )
1763,5,1,4,2014,1042,0.27,27,Medium-Low Digitalization,Small Course ( <15H )
1764,35,23,12,2014,1042,0.67,67,Medium-High Digitalization,Medium Course ( >15H and <40H )
