,Year,Course_ID,Course_Duration,Course_Resources,Course_Ress_Digit,Course_Ress_inClass,Number_Video,Number_QCM,Number_Test,Number_Lecture,Number_Exercise,Number_Exam
2248,2015,251,24,9,1,8,1,0,0,6,1,1
3247,2016,251,24,9,1,8,1,0,0,6,1,1
4246,2017,251,24,9,1,8,1,0,0,6,1,1
5245,2018,251,24,9,1,8,1,0,0,6,1,1
6244,2019,251,24,9,2,7,1,1,0,6,0,1
7243,2020,251,24,9,2,7,1,1,0,6,0,1
251,2013,252,34,10,1,9,0,1,0,6,2,1
1250,2014,252,34,10,2,8,1,1,0,5,2,1
2249,2015,252,34,10,2,8,1,1,0,5,2,1
3248,2016,252,34,10,2,8,1,1,0,5,2,1
4247,2017,252,34,10,2,8,1,1,0,5,2,1
5246,2018,252,34,10,2,8,1,1,0,5,2,1
6245,2019,252,34,10,2,8,1,1,0,5,2,1
7244,2020,252,34,10,2,8,1,1,0,5,2,1
252,2013,253,26,16,3,13,1,1,1,8,4,1
1251,2014,253,26,16,3,13,1,1,1,8,4,1
2250,2015,253,26,16,3,13,1,1,1,8,4,1
3249,2016,253,26,16,4,12,2,1,1,7,4,1
4248,2017,253,26,16,6,10,4,1,1,5,4,1
5247,2018,253,26,16,6,10,4,1,1,5,4,1
6246,2019,253,26,16,7,9,4,1,2,5,4,0
7245,2020,253,26,16,8,8,5,1,2,4,4,0
253,2013,254,17,16,0,16,0,0,0,11,5,0
1252,2014,254,17,16,1,15,0,1,0,11,4,0
2251,2015,254,17,16,1,15,0,1,0,11,4,0
3250,2016,254,17,16,1,15,0,1,0,11,4,0
4249,2017,254,17,16,1,15,0,1,0,11,4,0
5248,2018,254,17,16,1,15,0,1,0,11,4,0
6247,2019,254,17,16,1,15,0,1,0,11,4,0
7246,2020,254,17,16,1,15,0,1,0,11,4,0
254,2013,255,15,8,2,6,2,0,0,4,1,1
1253,2014,255,15,8,2,6,2,0,0,4,1,1
2252,2015,255,15,8,2,6,2,0,0,4,1,1
3251,2016,255,15,8,2,6,2,0,0,4,1,1
4250,2017,255,15,8,2,6,2,0,0,4,1,1
5249,2018,255,15,8,3,5,3,0,0,3,1,1
6248,2019,255,15,8,3,5,3,0,0,3,1,1
7247,2020,255,15,8,4,4,3,1,0,3,0,1
255,2013,256,38,16,2,14,1,1,0,9,5,0
1254,2014,256,38,16,2,14,1,1,0,9,5,0
2253,2015,256,38,16,3,13,1,2,0,9,4,0
3252,2016,256,38,16,4,12,2,2,0,8,4,0
4251,2017,256,38,16,4,12,2,2,0,8,4,0
5250,2018,256,38,16,4,12,2,2,0,8,4,0
6249,2019,256,38,16,4,12,2,2,0,8,4,0
7248,2020,256,38,16,4,12,2,2,0,8,4,0
256,2013,257,10,5,1,4,1,0,0,2,1,1
1255,2014,257,10,5,1,4,1,0,0,2,1,1
2254,2015,257,10,5,1,4,1,0,0,2,1,1
3253,2016,257,10,5,1,4,1,0,0,2,1,1
4252,2017,257,10,5,1,4,1,0,0,2,1,1
5251,2018,257,10,5,2,3,1,1,0,2,0,1
6250,2019,257,10,5,2,3,1,1,0,2,0,1
7249,2020,257,10,5,2,3,1,1,0,2,0,1
257,2013,258,14,10,2,8,2,0,0,6,2,0
1256,2014,258,14,10,2,8,2,0,0,6,2,0
2255,2015,258,14,10,2,8,2,0,0,6,2,0
3254,2016,258,14,10,3,7,2,1,0,6,1,0
4253,2017,258,14,10,3,7,2,1,0,6,1,0
5252,2018,258,14,10,3,7,2,1,0,6,1,0
6251,2019,258,14,10,4,6,2,2,0,6,0,0
7250,2020,258,14,10,4,6,2,2,0,6,0,0
258,2013,259,7,2,1,1,1,0,0,0,1,0
1257,2014,259,7,2,1,1,1,0,0,0,1,0
2256,2015,259,7,2,1,1,1,0,0,0,1,0
3255,2016,259,7,2,1,1,1,0,0,0,1,0
4254,2017,259,7,2,1,1,1,0,0,0,1,0
5253,2018,259,7,2,1,1,1,0,0,0,1,0
6252,2019,259,7,2,1,1,1,0,0,0,1,0
7251,2020,259,7,2,1,1,1,0,0,0,1,0
259,2013,260,26,18,1,17,0,1,0,12,4,1
1258,2014,260,26,18,1,17,0,1,0,12,4,1
2257,2015,260,26,18,1,17,0,1,0,12,4,1
3256,2016,260,26,18,1,17,0,1,0,12,4,1
4255,2017,260,26,18,1,17,0,1,0,12,4,1
5254,2018,260,26,18,1,17,0,1,0,12,4,1
6253,2019,260,26,18,2,16,0,2,0,12,3,1
7252,2020,260,26,18,2,16,0,2,0,12,3,1
260,2013,261,7,6,1,5,0,1,0,3,2,0
1259,2014,261,7,6,1,5,0,1,0,3,2,0
2258,2015,261,7,6,1,5,0,1,0,3,2,0
3257,2016,261,7,6,1,5,0,1,0,3,2,0
4256,2017,261,7,6,1,5,0,1,0,3,2,0
5255,2018,261,7,6,1,5,0,1,0,3,2,0
6254,2019,261,7,6,1,5,0,1,0,3,2,0
7253,2020,261,7,6,1,5,0,1,0,3,2,0
261,2013,262,8,4,1,3,1,0,0,2,1,0
1260,2014,262,8,4,1,3,1,0,0,2,1,0
2259,2015,262,8,4,1,3,1,0,0,2,1,0
3258,2016,262,8,4,1,3,1,0,0,2,1,0
4257,2017,262,8,4,2,2,2,0,0,1,1,0
5256,2018,262,8,4,2,2,2,0,0,1,1,0
6255,2019,262,8,4,3,1,2,1,0,1,0,0
7254,2020,262,8,4,3,1,2,1,0,1,0,0
262,2013,263,15,14,2,12,1,1,0,8,4,0
1261,2014,263,15,14,3,11,2,1,0,7,4,0
2260,2015,263,15,14,3,11,2,1,0,7,4,0
3259,2016,263,15,14,3,11,2,1,0,7,4,0
4258,2017,263,15,14,4,10,2,2,0,7,3,0
5257,2018,263,15,14,4,10,2,2,0,7,3,0
6256,2019,263,15,14,4,10,2,2,0,7,3,0
7255,2020,263,15,14,5,9,2,3,0,7,2,0
263,2013,264,32,8,2,6,2,0,0,4,2,0
1262,2014,264,32,8,2,6,2,0,0,4,2,0
2261,2015,264,32,8,2,6,2,0,0,4,2,0
3260,2016,264,32,8,2,6,2,0,0,4,2,0
4259,2017,264,32,8,2,6,2,0,0,4,2,0
5258,2018,264,32,8,3,5,2,1,0,4,1,0
6257,2019,264,32,8,3,5,2,1,0,4,1,0
7256,2020,264,32,8,3,5,2,1,0,4,1,0
264,2013,265,44,17,2,15,2,0,0,9,5,1
1263,2014,265,44,17,3,14,3,0,0,8,5,1
2262,2015,265,44,17,3,14,3,0,0,8,5,1
3261,2016,265,44,17,3,14,3,0,0,8,5,1
4260,2017,265,44,17,4,13,4,0,0,7,5,1
5259,2018,265,44,17,5,12,5,0,0,6,5,1
6258,2019,265,44,17,5,12,5,0,0,6,5,1
7257,2020,265,44,17,7,10,5,2,0,6,3,1
265,2013,266,24,13,2,11,1,1,0,7,3,1
1264,2014,266,24,13,2,11,1,1,0,7,3,1
2263,2015,266,24,13,2,11,1,1,0,7,3,1
3262,2016,266,24,13,3,10,2,1,0,6,3,1
4261,2017,266,24,13,3,10,2,1,0,6,3,1
5260,2018,266,24,13,4,9,2,2,0,6,2,1
6259,2019,266,24,13,4,9,2,2,0,6,2,1
7258,2020,266,24,13,5,8,3,2,0,5,2,1
266,2013,267,34,24,4,20,2,2,0,13,6,1
1265,2014,267,34,24,5,19,2,3,0,13,5,1
2264,2015,267,34,24,6,18,2,4,0,13,4,1
3263,2016,267,34,24,6,18,2,4,0,13,4,1
4262,2017,267,34,24,6,18,2,4,0,13,4,1
5261,2018,267,34,24,7,17,2,5,0,13,3,1
6260,2019,267,34,24,7,17,2,5,0,13,3,1
7259,2020,267,34,24,9,15,3,6,0,12,2,1
267,2013,268,46,12,2,10,2,0,0,7,3,0
1266,2014,268,46,12,2,10,2,0,0,7,3,0
2265,2015,268,46,12,2,10,2,0,0,7,3,0
3264,2016,268,46,12,3,9,3,0,0,6,3,0
4263,2017,268,46,12,3,9,3,0,0,6,3,0
5262,2018,268,46,12,4,8,3,1,0,6,2,0
6261,2019,268,46,12,5,7,3,2,0,6,1,0
7260,2020,268,46,12,5,7,3,2,0,6,1,0
268,2013,269,8,8,1,7,1,0,0,4,2,1
1267,2014,269,8,8,1,7,1,0,0,4,2,1
2266,2015,269,8,8,1,7,1,0,0,4,2,1
3265,2016,269,8,8,1,7,1,0,0,4,2,1
4264,2017,269,8,8,1,7,1,0,0,4,2,1
5263,2018,269,8,8,1,7,1,0,0,4,2,1
6262,2019,269,8,8,1,7,1,0,0,4,2,1
7261,2020,269,8,8,2,6,1,1,0,4,1,1
269,2013,270,15,4,1,3,1,0,0,2,1,0
1268,2014,270,15,4,1,3,1,0,0,2,1,0
2267,2015,270,15,4,1,3,1,0,0,2,1,0
3266,2016,270,15,4,1,3,1,0,0,2,1,0
4265,2017,270,15,4,1,3,1,0,0,2,1,0
5264,2018,270,15,4,1,3,1,0,0,2,1,0
6263,2019,270,15,4,1,3,1,0,0,2,1,0
7262,2020,270,15,4,1,3,1,0,0,2,1,0
270,2013,271,19,11,2,9,2,0,0,6,3,0
1269,2014,271,19,11,3,8,3,0,0,5,3,0
2268,2015,271,19,11,3,8,3,0,0,5,3,0
3267,2016,271,19,11,4,7,4,0,0,4,3,0
4266,2017,271,19,11,4,7,4,0,0,4,3,0
5265,2018,271,19,11,4,7,4,0,0,4,3,0
6264,2019,271,19,11,4,7,4,0,0,4,3,0
7263,2020,271,19,11,5,6,4,1,0,4,2,0
271,2013,272,14,6,1,5,1,0,0,3,1,1
1270,2014,272,14,6,1,5,1,0,0,3,1,1
2269,2015,272,14,6,1,5,1,0,0,3,1,1
3268,2016,272,14,6,1,5,1,0,0,3,1,1
4267,2017,272,14,6,1,5,1,0,0,3,1,1
5266,2018,272,14,6,1,5,1,0,0,3,1,1
6265,2019,272,14,6,1,5,1,0,0,3,1,1
7264,2020,272,14,6,1,5,1,0,0,3,1,1
272,2013,273,30,29,4,25,3,1,0,17,6,2
1271,2014,273,30,29,5,24,3,2,0,17,5,2
2270,2015,273,30,29,6,23,3,3,0,17,4,2
3269,2016,273,30,29,7,22,3,4,0,17,3,2
4268,2017,273,30,29,8,21,3,5,0,17,2,2
5267,2018,273,30,29,9,20,4,5,0,16,2,2
6266,2019,273,30,29,11,18,4,7,0,16,0,2
7265,2020,273,30,29,14,15,7,7,0,13,0,2
273,2013,274,23,11,2,9,2,0,0,6,2,1
1272,2014,274,23,11,3,8,3,0,0,5,2,1
2271,2015,274,23,11,4,7,4,0,0,4,2,1
3270,2016,274,23,11,4,7,4,0,0,4,2,1
4269,2017,274,23,11,5,6,4,1,0,4,1,1
5268,2018,274,23,11,5,6,4,1,0,4,1,1
6267,2019,274,23,11,6,5,4,2,0,4,0,1
7266,2020,274,23,11,7,4,5,2,0,3,0,1
274,2013,275,33,23,5,18,3,2,0,12,5,1
1273,2014,275,33,23,5,18,3,2,0,12,5,1
2272,2015,275,33,23,6,17,4,2,0,11,5,1
3271,2016,275,33,23,7,16,4,3,0,11,4,1
4270,2017,275,33,23,8,15,5,3,0,10,4,1
5269,2018,275,33,23,8,15,5,3,0,10,4,1
6268,2019,275,33,23,10,13,7,3,0,8,4,1
7267,2020,275,33,23,12,11,9,3,0,6,4,1
275,2013,276,42,30,4,26,2,2,0,17,7,2
1274,2014,276,42,30,5,25,3,2,0,16,7,2
2273,2015,276,42,30,6,24,3,3,0,16,6,2
3272,2016,276,42,30,6,24,3,3,0,16,6,2
4271,2017,276,42,30,7,23,4,3,0,15,6,2
5270,2018,276,42,30,8,22,4,4,0,15,5,2
6269,2019,276,42,30,9,21,5,4,0,14,5,2
7268,2020,276,42,30,11,19,6,5,0,13,4,2
276,2013,277,6,2,1,1,0,1,0,0,1,0
1275,2014,277,6,2,1,1,0,1,0,0,1,0
2274,2015,277,6,2,1,1,0,1,0,0,1,0
3273,2016,277,6,2,1,1,0,1,0,0,1,0
4272,2017,277,6,2,1,1,0,1,0,0,1,0
5271,2018,277,6,2,1,1,0,1,0,0,1,0
6270,2019,277,6,2,1,1,0,1,0,0,1,0
7269,2020,277,6,2,1,1,0,1,0,0,1,0
277,2013,278,7,2,1,1,0,1,0,1,0,0
1276,2014,278,7,2,1,1,0,1,0,1,0,0
2275,2015,278,7,2,1,1,0,1,0,1,0,0
3274,2016,278,7,2,1,1,0,1,0,1,0,0
4273,2017,278,7,2,1,1,0,1,0,1,0,0
5272,2018,278,7,2,1,1,0,1,0,1,0,0
6271,2019,278,7,2,1,1,0,1,0,1,0,0
7270,2020,278,7,2,1,1,0,1,0,1,0,0
278,2013,279,35,15,1,14,1,0,0,10,3,1
1277,2014,279,35,15,1,14,1,0,0,10,3,1
2276,2015,279,35,15,1,14,1,0,0,10,3,1
3275,2016,279,35,15,1,14,1,0,0,10,3,1
4274,2017,279,35,15,2,13,2,0,0,9,3,1
5273,2018,279,35,15,2,13,2,0,0,9,3,1
6272,2019,279,35,15,2,13,2,0,0,9,3,1
7271,2020,279,35,15,2,13,2,0,0,9,3,1
279,2013,280,37,33,3,30,1,2,0,19,9,2
1278,2014,280,37,33,4,29,2,2,0,18,9,2
2277,2015,280,37,33,4,29,2,2,0,18,9,2
3276,2016,280,37,33,4,29,2,2,0,18,9,2
4275,2017,280,37,33,4,29,2,2,0,18,9,2
5274,2018,280,37,33,5,28,3,2,0,17,9,2
6273,2019,280,37,33,6,27,3,3,0,17,8,2
7272,2020,280,37,33,7,26,3,4,0,17,7,2
280,2013,281,31,20,4,16,1,2,1,11,4,1
1279,2014,281,31,20,5,15,1,3,1,11,3,1
2278,2015,281,31,20,6,14,2,3,1,10,3,1
3277,2016,281,31,20,7,13,2,4,1,10,2,1
4276,2017,281,31,20,7,13,2,4,1,10,2,1
5275,2018,281,31,20,7,13,2,4,1,10,2,1
6274,2019,281,31,20,7,13,2,4,1,10,2,1
7273,2020,281,31,20,7,13,2,4,1,10,2,1
281,2013,282,23,6,1,5,0,1,0,2,2,1
1280,2014,282,23,6,1,5,0,1,0,2,2,1
2279,2015,282,23,6,1,5,0,1,0,2,2,1
3278,2016,282,23,6,1,5,0,1,0,2,2,1
4277,2017,282,23,6,1,5,0,1,0,2,2,1
5276,2018,282,23,6,1,5,0,1,0,2,2,1
6275,2019,282,23,6,1,5,0,1,0,2,2,1
7274,2020,282,23,6,1,5,0,1,0,2,2,1
282,2013,283,7,6,1,5,0,1,0,2,2,1
1281,2014,283,7,6,1,5,0,1,0,2,2,1
2280,2015,283,7,6,1,5,0,1,0,2,2,1
3279,2016,283,7,6,1,5,0,1,0,2,2,1
4278,2017,283,7,6,1,5,0,1,0,2,2,1
5277,2018,283,7,6,1,5,0,1,0,2,2,1
6276,2019,283,7,6,1,5,0,1,0,2,2,1
7275,2020,283,7,6,1,5,0,1,0,2,2,1
283,2013,284,10,6,2,4,2,0,0,3,1,0
1282,2014,284,10,6,2,4,2,0,0,3,1,0
2281,2015,284,10,6,2,4,2,0,0,3,1,0
3280,2016,284,10,6,2,4,2,0,0,3,1,0
4279,2017,284,10,6,3,3,2,1,0,3,0,0
5278,2018,284,10,6,3,3,2,1,0,3,0,0
6277,2019,284,10,6,4,2,3,1,0,2,0,0
7276,2020,284,10,6,4,2,3,1,0,2,0,0
284,2013,285,11,9,2,7,1,1,0,5,1,1
1283,2014,285,11,9,2,7,1,1,0,5,1,1
2282,2015,285,11,9,2,7,1,1,0,5,1,1
3281,2016,285,11,9,3,6,1,2,0,5,0,1
4280,2017,285,11,9,4,5,2,2,0,4,0,1
5279,2018,285,11,9,4,5,2,2,0,4,0,1
6278,2019,285,11,9,4,5,2,2,0,4,0,1
7277,2020,285,11,9,5,4,3,2,0,3,0,1
285,2013,286,11,5,1,4,1,0,0,1,2,1
1284,2014,286,11,5,1,4,1,0,0,1,2,1
2283,2015,286,11,5,1,4,1,0,0,1,2,1
3282,2016,286,11,5,1,4,1,0,0,1,2,1
4281,2017,286,11,5,2,3,2,0,0,0,2,1
5280,2018,286,11,5,2,3,2,0,0,0,2,1
6279,2019,286,11,5,2,3,2,0,0,0,2,1
7278,2020,286,11,5,2,3,2,0,0,0,2,1
286,2013,287,33,9,1,8,0,1,0,4,3,1
1285,2014,287,33,9,1,8,0,1,0,4,3,1
2284,2015,287,33,9,1,8,0,1,0,4,3,1
3283,2016,287,33,9,1,8,0,1,0,4,3,1
4282,2017,287,33,9,1,8,0,1,0,4,3,1
5281,2018,287,33,9,1,8,0,1,0,4,3,1
6280,2019,287,33,9,1,8,0,1,0,4,3,1
7279,2020,287,33,9,1,8,0,1,0,4,3,1
287,2013,288,14,5,1,4,1,0,0,3,1,0
1286,2014,288,14,5,1,4,1,0,0,3,1,0
2285,2015,288,14,5,1,4,1,0,0,3,1,0
3284,2016,288,14,5,1,4,1,0,0,3,1,0
4283,2017,288,14,5,1,4,1,0,0,3,1,0
5282,2018,288,14,5,2,3,2,0,0,2,1,0
6281,2019,288,14,5,2,3,2,0,0,2,1,0
7280,2020,288,14,5,2,3,2,0,0,2,1,0
288,2013,289,11,8,2,6,2,0,0,3,2,1
1287,2014,289,11,8,2,6,2,0,0,3,2,1
2286,2015,289,11,8,2,6,2,0,0,3,2,1
3285,2016,289,11,8,2,6,2,0,0,3,2,1
4284,2017,289,11,8,2,6,2,0,0,3,2,1
5283,2018,289,11,8,2,6,2,0,0,3,2,1
6282,2019,289,11,8,3,5,2,1,0,3,1,1
7281,2020,289,11,8,3,5,2,1,0,3,1,1
289,2013,290,12,10,2,8,2,0,0,5,2,1
1288,2014,290,12,10,2,8,2,0,0,5,2,1
2287,2015,290,12,10,3,7,2,1,0,5,1,1
3286,2016,290,12,10,3,7,2,1,0,5,1,1
4285,2017,290,12,10,4,6,3,1,0,4,1,1
5284,2018,290,12,10,5,5,4,1,0,3,1,1
6283,2019,290,12,10,6,4,5,1,0,2,1,1
7282,2020,290,12,10,6,4,5,1,0,2,1,1
290,2013,291,21,11,2,9,1,1,0,6,3,0
1289,2014,291,21,11,3,8,2,1,0,5,3,0
2288,2015,291,21,11,3,8,2,1,0,5,3,0
3287,2016,291,21,11,3,8,2,1,0,5,3,0
4286,2017,291,21,11,4,7,3,1,0,4,3,0
5285,2018,291,21,11,4,7,3,1,0,4,3,0
6284,2019,291,21,11,5,6,4,1,0,3,3,0
7283,2020,291,21,11,6,5,4,2,0,3,2,0
291,2013,292,40,17,3,14,1,2,0,10,4,0
1290,2014,292,40,17,4,13,1,3,0,10,3,0
2289,2015,292,40,17,4,13,1,3,0,10,3,0
3288,2016,292,40,17,4,13,1,3,0,10,3,0
4287,2017,292,40,17,6,11,3,3,0,8,3,0
5286,2018,292,40,17,7,10,4,3,0,7,3,0
6285,2019,292,40,17,7,10,4,3,0,7,3,0
7284,2020,292,40,17,7,10,4,3,0,7,3,0
292,2013,293,44,28,4,24,1,2,1,16,7,1
1291,2014,293,44,28,5,23,1,3,1,16,6,1
2290,2015,293,44,28,6,22,1,4,1,16,5,1
3289,2016,293,44,28,7,21,1,5,1,16,4,1
4288,2017,293,44,28,8,20,2,5,1,15,4,1
5287,2018,293,44,28,10,18,2,7,1,15,2,1
6286,2019,293,44,28,13,15,4,8,1,13,1,1
7285,2020,293,44,28,13,15,4,8,1,13,1,1
293,2013,294,12,6,1,5,0,1,0,4,1,0
1292,2014,294,12,6,1,5,0,1,0,4,1,0
2291,2015,294,12,6,1,5,0,1,0,4,1,0
3290,2016,294,12,6,1,5,0,1,0,4,1,0
4289,2017,294,12,6,2,4,0,2,0,4,0,0
5288,2018,294,12,6,2,4,0,2,0,4,0,0
6287,2019,294,12,6,2,4,0,2,0,4,0,0
7286,2020,294,12,6,2,4,0,2,0,4,0,0
294,2013,295,18,5,1,4,1,0,0,2,1,1
1293,2014,295,18,5,2,3,1,1,0,2,0,1
2292,2015,295,18,5,2,3,1,1,0,2,0,1
3291,2016,295,18,5,2,3,1,1,0,2,0,1
4290,2017,295,18,5,3,2,2,1,0,1,0,1
5289,2018,295,18,5,3,2,2,1,0,1,0,1
6288,2019,295,18,5,3,2,2,1,0,1,0,1
7287,2020,295,18,5,4,1,3,1,0,0,0,1
295,2013,296,32,30,0,30,0,0,0,20,8,2
1294,2014,296,32,30,5,25,4,1,0,16,7,2
2293,2015,296,32,30,6,24,4,2,0,16,6,2
3292,2016,296,32,30,8,22,4,4,0,16,4,2
4291,2017,296,32,30,10,20,4,6,0,16,2,2
5290,2018,296,32,30,12,18,5,7,0,15,1,2
6289,2019,296,32,30,15,15,7,8,0,13,0,2
7288,2020,296,32,30,18,12,10,8,0,10,0,2
296,2013,297,15,11,2,9,2,0,0,6,2,1
1295,2014,297,15,11,2,9,2,0,0,6,2,1
2294,2015,297,15,11,3,8,2,1,0,6,1,1
3293,2016,297,15,11,4,7,2,2,0,6,0,1
4292,2017,297,15,11,5,6,3,2,0,5,0,1
5291,2018,297,15,11,6,5,4,2,0,4,0,1
6290,2019,297,15,11,6,5,4,2,0,4,0,1
7289,2020,297,15,11,7,4,5,2,0,3,0,1
297,2013,298,29,22,5,17,4,1,0,12,4,1
1296,2014,298,29,22,6,16,4,2,0,12,3,1
2295,2015,298,29,22,7,15,5,2,0,11,3,1
3294,2016,298,29,22,8,14,6,2,0,10,3,1
4293,2017,298,29,22,10,12,6,4,0,10,1,1
5292,2018,298,29,22,11,11,7,4,0,9,1,1
6291,2019,298,29,22,12,10,7,5,0,9,0,1
7290,2020,298,29,22,14,8,9,5,0,7,0,1
298,2013,299,10,7,1,6,0,1,0,4,1,1
1297,2014,299,10,7,1,6,0,1,0,4,1,1
2296,2015,299,10,7,1,6,0,1,0,4,1,1
3295,2016,299,10,7,1,6,0,1,0,4,1,1
4294,2017,299,10,7,1,6,0,1,0,4,1,1
5293,2018,299,10,7,1,6,0,1,0,4,1,1
6292,2019,299,10,7,1,6,0,1,0,4,1,1
7291,2020,299,10,7,2,5,0,2,0,4,0,1
299,2013,300,41,37,5,32,3,1,1,20,10,2
1298,2014,300,41,37,6,31,3,2,1,20,9,2
2297,2015,300,41,37,7,30,3,3,1,20,8,2
3296,2016,300,41,37,8,29,3,4,1,20,7,2
4295,2017,300,41,37,8,29,3,4,1,20,7,2
5294,2018,300,41,37,9,28,4,4,1,19,7,2
6293,2019,300,41,37,12,25,7,4,1,16,7,2
7292,2020,300,41,37,15,22,8,6,1,15,5,2
300,2013,301,23,6,2,4,2,0,0,2,1,1
1299,2014,301,23,6,2,4,2,0,0,2,1,1
2298,2015,301,23,6,2,4,2,0,0,2,1,1
3297,2016,301,23,6,2,4,2,0,0,2,1,1
4296,2017,301,23,6,3,3,2,1,0,2,0,1
5295,2018,301,23,6,3,3,2,1,0,2,0,1
6294,2019,301,23,6,4,2,3,1,0,1,0,1
7293,2020,301,23,6,4,2,3,1,0,1,0,1
301,2013,302,28,22,4,18,2,2,0,12,5,1
1300,2014,302,28,22,4,18,2,2,0,12,5,1
2299,2015,302,28,22,5,17,3,2,0,11,5,1
3298,2016,302,28,22,6,16,4,2,0,10,5,1
4297,2017,302,28,22,6,16,4,2,0,10,5,1
5296,2018,302,28,22,7,15,5,2,0,9,5,1
6295,2019,302,28,22,8,14,5,3,0,9,4,1
7294,2020,302,28,22,9,13,6,3,0,8,4,1
302,2013,303,7,4,1,3,1,0,0,1,1,1
1301,2014,303,7,4,1,3,1,0,0,1,1,1
2300,2015,303,7,4,1,3,1,0,0,1,1,1
3299,2016,303,7,4,1,3,1,0,0,1,1,1
4298,2017,303,7,4,1,3,1,0,0,1,1,1
5297,2018,303,7,4,1,3,1,0,0,1,1,1
6296,2019,303,7,4,1,3,1,0,0,1,1,1
7295,2020,303,7,4,1,3,1,0,0,1,1,1
303,2013,304,44,31,3,28,3,0,0,19,8,1
1302,2014,304,44,31,4,27,3,1,0,19,7,1
2301,2015,304,44,31,4,27,3,1,0,19,7,1
3300,2016,304,44,31,4,27,3,1,0,19,7,1
4299,2017,304,44,31,5,26,3,1,1,19,7,0
5298,2018,304,44,31,6,25,3,2,1,19,6,0
6297,2019,304,44,31,7,24,3,3,1,19,5,0
7296,2020,304,44,31,7,24,3,3,1,19,5,0
304,2013,305,20,10,1,9,0,1,0,5,3,1
1303,2014,305,20,10,1,9,0,1,0,5,3,1
2302,2015,305,20,10,1,9,0,1,0,5,3,1
3301,2016,305,20,10,1,9,0,1,0,5,3,1
4300,2017,305,20,10,1,9,0,1,0,5,3,1
5299,2018,305,20,10,1,9,0,1,0,5,3,1
6298,2019,305,20,10,2,8,0,2,0,5,2,1
7297,2020,305,20,10,2,8,0,2,0,5,2,1
305,2013,306,46,34,3,31,3,0,0,21,8,2
1304,2014,306,46,34,3,31,3,0,0,21,8,2
2303,2015,306,46,34,3,31,3,0,0,21,8,2
3302,2016,306,46,34,4,30,4,0,0,20,8,2
4301,2017,306,46,34,4,30,4,0,0,20,8,2
5300,2018,306,46,34,5,29,5,0,0,19,8,2
6299,2019,306,46,34,5,29,5,0,0,19,8,2
7298,2020,306,46,34,6,28,6,0,0,18,8,2
306,2013,307,31,12,2,10,1,1,0,7,3,0
1305,2014,307,31,12,2,10,1,1,0,7,3,0
2304,2015,307,31,12,3,9,2,1,0,6,3,0
3303,2016,307,31,12,3,9,2,1,0,6,3,0
4302,2017,307,31,12,3,9,2,1,0,6,3,0
5301,2018,307,31,12,3,9,2,1,0,6,3,0
6300,2019,307,31,12,4,8,3,1,0,5,3,0
7299,2020,307,31,12,4,8,3,1,0,5,3,0
307,2013,308,8,4,1,3,0,1,0,2,1,0
1306,2014,308,8,4,1,3,0,1,0,2,1,0
2305,2015,308,8,4,1,3,0,1,0,2,1,0
3304,2016,308,8,4,1,3,0,1,0,2,1,0
4303,2017,308,8,4,1,3,0,1,0,2,1,0
5302,2018,308,8,4,1,3,0,1,0,2,1,0
6301,2019,308,8,4,1,3,0,1,0,2,1,0
7300,2020,308,8,4,1,3,0,1,0,2,1,0
308,2013,309,23,19,1,18,0,1,0,12,6,0
1307,2014,309,23,19,1,18,0,1,0,12,6,0
2306,2015,309,23,19,1,18,0,1,0,12,6,0
3305,2016,309,23,19,1,18,0,1,0,12,6,0
4304,2017,309,23,19,1,18,0,1,0,12,6,0
5303,2018,309,23,19,2,17,1,1,0,11,6,0
6302,2019,309,23,19,2,17,1,1,0,11,6,0
7301,2020,309,23,19,2,17,1,1,0,11,6,0
309,2013,310,43,13,3,10,2,1,0,7,2,1
1308,2014,310,43,13,3,10,2,1,0,7,2,1
2307,2015,310,43,13,4,9,2,2,0,7,1,1
3306,2016,310,43,13,5,8,2,3,0,7,0,1
4305,2017,310,43,13,5,8,2,3,0,7,0,1
5304,2018,310,43,13,6,7,3,3,0,6,0,1
6303,2019,310,43,13,8,5,5,3,0,4,0,1
7302,2020,310,43,13,9,4,6,3,0,3,0,1
310,2013,311,17,13,1,12,0,1,0,7,4,1
1309,2014,311,17,13,1,12,0,1,0,7,4,1
2308,2015,311,17,13,1,12,0,1,0,7,4,1
3307,2016,311,17,13,1,12,0,1,0,7,4,1
4306,2017,311,17,13,2,11,0,2,0,7,3,1
5305,2018,311,17,13,2,11,0,2,0,7,3,1
6304,2019,311,17,13,2,11,0,2,0,7,3,1
7303,2020,311,17,13,2,11,0,2,0,7,3,1
311,2013,312,12,6,2,4,1,1,0,3,1,0
1310,2014,312,12,6,2,4,1,1,0,3,1,0
2309,2015,312,12,6,2,4,1,1,0,3,1,0
3308,2016,312,12,6,2,4,1,1,0,3,1,0
4307,2017,312,12,6,2,4,1,1,0,3,1,0
5306,2018,312,12,6,3,3,1,2,0,3,0,0
6305,2019,312,12,6,3,3,1,2,0,3,0,0
7304,2020,312,12,6,3,3,1,2,0,3,0,0
312,2013,313,12,7,1,6,0,1,0,4,1,1
1311,2014,313,12,7,1,6,0,1,0,4,1,1
2310,2015,313,12,7,2,5,1,1,0,3,1,1
3309,2016,313,12,7,2,5,1,1,0,3,1,1
4308,2017,313,12,7,2,5,1,1,0,3,1,1
