,Course_ID,Year,Course_Duration,Course_Duration_Digit,Course_Duration_Present,Digit_Ratio,Digit_Percentage,Total_Courses_perYear,Duration_Video,Duration_Quiz,Duration_Exam,Number_Video,Number_Quiz,Number_Exam,Number_Ressources,Number_Video_1H,Number_Video_2H,Number_Video_3H,Number_Video_4H,Number_Quiz_1H,Number_Quiz_2H,Number_Exam_1H,Number_Exam_2H,Number_Exam_3H,Number_Exam_4H
2772,847,2015,35,19,16,0.53,52,1096,9,7,3,9,4,1,14,9,0,0,0,1,3,0,0,1,0
2773,848,2015,29,26,3,0.91,91,1096,19,6,1,5,5,1,11,0,0,1,4,4,1,1,0,0,0
2774,849,2015,14,5,9,0.33,32,1096,2,2,1,2,1,1,4,2,0,0,0,0,1,1,0,0,0
2775,850,2015,34,26,8,0.75,75,1096,18,8,0,15,5,0,20,13,1,1,0,2,3,0,0,0,0
2776,851,2015,35,34,1,0.97,96,1096,21,12,1,6,6,1,13,1,0,0,5,0,6,1,0,0,0
2777,852,2015,55,45,10,0.81,81,1096,27,15,3,24,13,2,39,21,3,0,0,11,2,1,1,0,0
2778,853,2015,26,4,22,0.16,16,1096,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0
2779,854,2015,53,28,25,0.52,52,1096,13,13,2,10,13,2,25,8,1,1,0,13,0,2,0,0,0
2780,855,2015,49,47,2,0.95,95,1096,24,19,4,9,11,2,22,0,5,2,2,3,8,0,2,0,0
2781,856,2015,23,22,1,0.96,95,1096,12,9,1,12,8,1,21,12,0,0,0,7,1,1,0,0,0
2782,857,2015,21,21,0,0.98,97,1096,11,8,2,5,6,1,12,1,3,0,1,4,2,0,1,0,0
2783,858,2015,23,23,0,0.99,98,1096,6,14,3,6,14,2,22,6,0,0,0,14,0,1,1,0,0
2784,859,2015,38,30,8,0.8,80,1096,20,6,4,6,5,1,12,0,1,2,3,4,1,0,0,0,1
2785,860,2015,35,34,1,0.97,96,1096,17,15,2,12,14,2,28,10,0,1,1,13,1,2,0,0,0
2786,861,2015,20,11,9,0.57,57,1096,6,3,2,5,2,2,9,4,1,0,0,1,1,2,0,0,0
2787,862,2015,28,27,1,0.98,97,1096,13,12,2,12,9,2,23,11,1,0,0,6,3,2,0,0,0
2788,863,2015,7,6,1,0.81,80,1096,3,3,0,3,3,0,6,3,0,0,0,3,0,0,0,0,0
2789,864,2015,46,17,29,0.37,37,1096,4,10,3,3,7,3,13,2,1,0,0,4,3,3,0,0,0
2790,865,2015,15,13,2,0.89,89,1096,8,4,1,8,4,1,13,8,0,0,0,4,0,1,0,0,0
2791,866,2015,58,7,51,0.12,12,1096,2,4,1,1,2,1,4,0,1,0,0,0,2,1,0,0,0
2792,867,2015,29,22,7,0.76,76,1096,14,7,1,13,6,1,20,12,1,0,0,5,1,1,0,0,0
2793,868,2015,34,9,25,0.27,26,1096,7,2,0,7,2,0,9,7,0,0,0,2,0,0,0,0,0
2794,869,2015,15,0,15,0.01,1,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,870,2015,35,4,31,0.11,11,1096,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
2796,871,2015,11,11,0,0.99,99,1096,5,6,0,5,4,0,9,5,0,0,0,2,2,0,0,0,0
2797,872,2015,37,37,0,1.0,99,1096,20,16,1,18,12,1,31,16,2,0,0,8,4,1,0,0,0
2798,873,2015,31,29,2,0.94,93,1096,21,5,3,7,3,1,11,0,0,7,0,1,2,0,0,1,0
2799,874,2015,38,36,2,0.94,93,1096,17,16,3,16,8,2,26,15,1,0,0,0,8,1,1,0,0
2800,875,2015,9,8,1,0.87,86,1096,4,4,0,4,3,0,7,4,0,0,0,2,1,0,0,0,0
2801,876,2015,39,30,9,0.77,76,1096,22,6,2,8,4,1,13,1,3,1,3,2,2,0,1,0,0
2802,877,2015,52,12,40,0.22,22,1096,5,7,0,2,4,0,6,1,0,0,1,1,3,0,0,0,0
2803,878,2015,37,2,35,0.04,4,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2804,879,2015,16,16,0,0.98,97,1096,12,3,1,5,3,1,9,0,4,0,1,3,0,1,0,0,0
2805,880,2015,20,10,10,0.48,47,1096,6,3,1,6,3,1,10,6,0,0,0,3,0,1,0,0,0
2806,881,2015,7,7,0,1.0,99,1096,4,3,0,4,3,0,7,4,0,0,0,3,0,0,0,0,0
2807,882,2015,60,7,53,0.12,12,1096,3,3,1,3,2,1,6,3,0,0,0,1,1,1,0,0,0
2808,883,2015,10,9,1,0.87,87,1096,5,3,1,5,3,1,9,5,0,0,0,3,0,1,0,0,0
2809,884,2015,8,2,6,0.23,23,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2810,885,2015,34,2,32,0.05,4,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2811,886,2015,26,26,0,1.0,100,1096,8,15,3,6,11,2,19,4,2,0,0,7,4,1,1,0,0
2812,887,2015,12,11,1,0.92,92,1096,4,5,2,4,5,2,11,4,0,0,0,5,0,2,0,0,0
2813,888,2015,15,14,1,0.94,93,1096,5,6,3,3,6,1,10,1,2,0,0,6,0,0,0,1,0
2814,889,2015,26,25,1,0.98,97,1096,11,10,4,5,10,2,17,1,2,2,0,10,0,1,0,1,0
2815,890,2015,12,4,8,0.37,36,1096,3,1,0,3,1,0,4,3,0,0,0,1,0,0,0,0,0
2816,891,2015,60,53,7,0.88,88,1096,39,11,3,39,10,3,52,39,0,0,0,9,1,3,0,0,0
2817,892,2015,21,20,1,0.97,97,1096,10,7,3,6,4,3,13,3,2,1,0,1,3,3,0,0,0
2818,893,2015,18,2,16,0.12,12,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2819,894,2015,13,12,1,0.94,93,1096,7,3,2,3,3,1,7,1,0,2,0,3,0,0,1,0,0
2820,895,2015,41,16,25,0.4,39,1096,4,9,3,4,6,2,12,4,0,0,0,3,3,1,1,0,0
2821,896,2015,14,2,12,0.16,15,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2822,897,2015,47,37,10,0.78,78,1096,18,18,1,12,10,1,23,8,3,0,1,2,8,1,0,0,0
2823,898,2015,28,28,0,0.99,98,1096,15,13,0,7,12,0,19,2,2,3,0,11,1,0,0,0,0
2824,899,2015,29,28,1,0.96,95,1096,14,13,1,5,8,1,14,1,0,3,1,3,5,1,0,0,0
2825,900,2015,22,18,4,0.82,82,1096,8,6,4,5,5,2,12,3,1,1,0,4,1,0,2,0,0
2826,901,2015,34,29,5,0.86,85,1096,15,12,2,13,8,1,22,11,2,0,0,4,4,0,1,0,0
2827,902,2015,16,14,2,0.87,86,1096,4,8,2,2,4,2,8,1,0,1,0,0,4,2,0,0,0
2828,903,2015,26,20,6,0.77,76,1096,8,10,2,4,5,2,11,1,2,1,0,0,5,2,0,0,0
2829,904,2015,10,1,9,0.08,8,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2830,905,2015,14,2,12,0.12,11,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2831,906,2015,12,3,9,0.29,28,1096,2,1,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0
2832,907,2015,42,9,33,0.21,21,1096,3,4,2,2,3,2,7,1,1,0,0,2,1,2,0,0,0
2833,908,2015,20,6,14,0.31,30,1096,2,3,1,1,2,1,4,0,1,0,0,1,1,1,0,0,0
2834,909,2015,40,39,1,0.98,98,1096,21,15,3,16,9,2,27,13,2,0,1,3,6,1,1,0,0
2835,910,2015,16,16,0,1.0,99,1096,7,8,1,7,8,1,16,7,0,0,0,8,0,1,0,0,0
2836,911,2015,57,55,2,0.96,95,1096,27,26,2,17,20,1,38,12,0,5,0,14,6,0,1,0,0
2837,912,2015,10,0,10,0.01,1,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2838,913,2015,27,6,21,0.24,23,1096,2,3,1,2,2,1,5,2,0,0,0,1,1,1,0,0,0
2839,914,2015,33,18,15,0.54,54,1096,13,5,0,4,5,0,9,0,1,1,2,5,0,0,0,0,0
2840,915,2015,26,11,15,0.44,43,1096,8,3,0,4,2,0,6,2,0,2,0,1,1,0,0,0,0
2841,916,2015,37,18,19,0.48,47,1096,10,8,0,6,5,0,11,4,0,2,0,2,3,0,0,0,0
2842,917,2015,25,14,11,0.57,57,1096,5,7,2,5,6,1,12,5,0,0,0,5,1,0,1,0,0
2843,918,2015,12,7,5,0.58,57,1096,4,2,1,2,2,1,5,0,2,0,0,2,0,1,0,0,0
2844,919,2015,41,38,3,0.93,93,1096,20,17,1,14,10,1,25,9,4,1,0,3,7,1,0,0,0
2845,920,2015,11,10,1,0.89,89,1096,3,6,1,1,4,1,6,0,0,1,0,2,2,1,0,0,0
2846,921,2015,26,23,3,0.9,89,1096,16,5,2,11,5,2,18,6,5,0,0,5,0,2,0,0,0
2847,922,2015,12,7,5,0.58,57,1096,4,2,1,1,1,1,3,0,0,0,1,0,1,1,0,0,0
2848,923,2015,41,38,3,0.93,93,1096,18,18,2,15,9,2,26,12,3,0,0,0,9,2,0,0,0
2849,924,2015,15,9,6,0.61,61,1096,3,5,1,3,4,1,8,3,0,0,0,3,1,1,0,0,0
2850,925,2015,25,17,8,0.67,67,1096,7,9,1,2,7,1,10,0,0,1,1,5,2,1,0,0,0
2851,926,2015,27,3,24,0.1,9,1096,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
2852,927,2015,27,24,3,0.88,88,1096,9,14,1,7,14,1,22,5,2,0,0,14,0,1,0,0,0
2853,928,2015,38,38,0,0.99,99,1096,19,16,3,19,8,1,28,19,0,0,0,0,8,0,0,1,0
2854,929,2015,9,7,2,0.76,75,1096,4,3,0,1,2,0,3,0,0,0,1,1,1,0,0,0,0
2855,930,2015,47,32,15,0.68,68,1096,13,17,2,12,16,1,29,11,1,0,0,15,1,0,1,0,0
2856,931,2015,26,24,2,0.94,93,1096,16,7,1,8,7,1,16,5,0,1,2,7,0,1,0,0,0
2857,932,2015,29,26,3,0.89,88,1096,19,5,2,15,3,1,19,13,0,2,0,1,2,0,1,0,0
2858,933,2015,39,5,34,0.12,11,1096,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
2859,934,2015,25,6,19,0.24,23,1096,3,2,1,1,1,1,3,0,0,1,0,0,1,1,0,0,0
2860,935,2015,22,11,11,0.52,52,1096,8,3,0,8,2,0,10,8,0,0,0,1,1,0,0,0,0
2861,936,2015,31,25,6,0.81,80,1096,17,7,1,7,6,1,14,3,0,2,2,5,1,1,0,0,0
2862,937,2015,10,1,9,0.1,10,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2863,938,2015,31,7,24,0.22,22,1096,2,3,2,2,3,1,6,2,0,0,0,3,0,0,1,0,0
2864,939,2015,14,11,3,0.81,80,1096,8,3,0,8,2,0,10,8,0,0,0,1,1,0,0,0,0
2865,940,2015,60,27,33,0.46,45,1096,20,5,2,19,5,1,25,18,1,0,0,5,0,0,1,0,0
2866,941,2015,27,13,14,0.46,46,1096,7,6,0,7,3,0,10,7,0,0,0,0,3,0,0,0,0
2867,942,2015,17,16,1,0.96,96,1096,7,9,0,4,7,0,11,1,3,0,0,5,2,0,0,0,0
2868,943,2015,48,32,16,0.66,66,1096,22,7,3,19,5,3,27,18,0,0,1,3,2,3,0,0,0
2869,944,2015,18,7,11,0.38,38,1096,4,2,1,1,1,1,3,0,0,0,1,0,1,1,0,0,0
2870,945,2015,26,15,11,0.58,58,1096,4,8,3,3,6,1,10,2,1,0,0,4,2,0,0,1,0
2871,946,2015,24,18,6,0.76,75,1096,7,8,3,4,8,3,15,2,1,1,0,8,0,3,0,0,0
2872,947,2015,36,0,36,0.01,1,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2873,948,2015,20,2,18,0.09,9,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2874,949,2015,26,26,0,0.98,98,1096,12,12,2,6,11,2,19,0,6,0,0,10,1,2,0,0,0
2875,950,2015,35,12,23,0.33,33,1096,6,4,2,5,4,1,10,4,1,0,0,4,0,0,1,0,0
2876,951,2015,29,16,13,0.54,54,1096,9,4,3,6,2,2,10,4,1,1,0,0,2,1,1,0,0
2877,952,2015,15,6,9,0.4,40,1096,3,3,0,1,3,0,4,0,0,1,0,3,0,0,0,0,0
2878,953,2015,54,1,53,0.01,1,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2879,954,2015,21,20,1,0.97,96,1096,13,6,1,4,4,1,9,0,1,1,2,2,2,1,0,0,0
2880,955,2015,23,23,0,1.0,99,1096,9,13,1,8,11,1,20,7,1,0,0,9,2,1,0,0,0
2881,956,2015,40,8,32,0.19,18,1096,3,4,1,1,2,1,4,0,0,1,0,0,2,1,0,0,0
2882,957,2015,23,4,19,0.17,16,1096,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
2883,958,2015,20,5,15,0.26,26,1096,2,3,0,2,3,0,5,2,0,0,0,3,0,0,0,0,0
2884,959,2015,22,18,4,0.83,83,1096,8,7,3,6,7,2,15,4,2,0,0,7,0,1,1,0,0
2885,960,2015,6,6,0,0.97,96,1096,1,4,1,1,3,1,5,1,0,0,0,2,1,1,0,0,0
2886,961,2015,22,4,18,0.2,19,1096,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
2887,962,2015,34,22,12,0.63,63,1096,16,5,1,4,4,1,9,0,0,0,4,3,1,1,0,0,0
2888,963,2015,15,5,10,0.35,34,1096,2,2,1,2,2,1,5,2,0,0,0,2,0,1,0,0,0
2889,964,2015,28,28,0,0.99,98,1096,19,9,0,15,6,0,21,11,4,0,0,3,3,0,0,0,0
2890,965,2015,16,10,6,0.61,60,1096,3,4,3,2,2,1,5,1,1,0,0,0,2,0,0,1,0
2891,966,2015,12,2,10,0.19,19,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2892,967,2015,23,22,1,0.95,94,1096,15,5,2,8,3,1,12,5,1,0,2,1,2,0,1,0,0
2893,968,2015,31,26,5,0.85,85,1096,12,12,2,3,10,1,14,0,0,0,3,8,2,0,1,0,0
2894,969,2015,41,37,4,0.89,89,1096,25,11,1,10,8,1,19,3,0,6,1,5,3,1,0,0,0
2895,970,2015,5,2,3,0.31,30,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2896,971,2015,52,40,12,0.77,76,1096,24,12,4,23,6,2,31,22,1,0,0,0,6,0,2,0,0
2897,972,2015,7,1,6,0.15,14,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2898,973,2015,10,5,5,0.52,51,1096,4,1,0,1,1,0,2,0,0,0,1,1,0,0,0,0,0
2899,974,2015,23,17,6,0.73,73,1096,7,10,0,5,9,0,14,3,2,0,0,8,1,0,0,0,0
2900,975,2015,46,24,22,0.52,52,1096,17,4,3,7,3,2,12,2,0,5,0,2,1,1,1,0,0
2901,976,2015,9,1,8,0.07,6,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2902,977,2015,55,24,31,0.44,44,1096,15,8,1,10,4,1,15,7,2,0,1,0,4,1,0,0,0
2903,978,2015,35,7,28,0.21,21,1096,3,3,1,3,2,1,6,3,0,0,0,1,1,1,0,0,0
2904,979,2015,50,47,3,0.95,94,1096,19,24,4,9,23,4,36,3,3,2,1,22,1,4,0,0,0
2905,980,2015,14,9,5,0.65,65,1096,4,3,2,3,2,2,7,2,1,0,0,1,1,2,0,0,0
2906,981,2015,52,52,0,1.0,99,1096,35,15,2,27,11,1,39,22,3,1,1,7,4,0,1,0,0
2907,982,2015,38,18,20,0.49,48,1096,11,6,1,6,5,1,12,1,5,0,0,4,1,1,0,0,0
2908,983,2015,40,26,14,0.64,64,1096,16,8,2,16,7,2,25,16,0,0,0,6,1,2,0,0,0
2909,984,2015,31,3,28,0.1,9,1096,2,1,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0
2910,985,2015,35,34,1,0.96,96,1096,21,12,1,18,12,1,31,17,0,0,1,12,0,1,0,0,0
2911,986,2015,39,35,4,0.9,89,1096,17,17,1,9,14,1,24,2,6,1,0,11,3,1,0,0,0
2912,987,2015,16,0,16,0.0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,988,2015,18,8,10,0.45,45,1096,5,2,1,4,1,1,6,3,1,0,0,0,1,1,0,0,0
2914,989,2015,26,18,8,0.7,69,1096,10,7,1,5,6,1,12,2,1,2,0,5,1,1,0,0,0
2915,990,2015,19,8,11,0.4,40,1096,3,4,1,3,2,1,6,3,0,0,0,0,2,1,0,0,0
2916,991,2015,11,4,7,0.39,38,1096,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
2917,992,2015,17,12,5,0.72,71,1096,5,7,0,4,4,0,8,3,1,0,0,1,3,0,0,0,0
2918,993,2015,28,2,26,0.07,6,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2919,994,2015,26,10,16,0.4,40,1096,3,4,3,2,4,3,9,1,1,0,0,4,0,3,0,0,0
2920,995,2015,33,33,0,0.99,98,1096,24,6,3,6,5,2,13,0,0,0,6,4,1,1,1,0,0
2921,996,2015,15,9,6,0.62,62,1096,6,2,1,2,1,1,4,0,0,2,0,0,1,1,0,0,0
2922,997,2015,13,12,1,0.92,91,1096,8,3,1,8,3,1,12,8,0,0,0,3,0,1,0,0,0
2923,998,2015,11,9,2,0.85,85,1096,6,3,0,2,2,0,4,0,1,0,1,1,1,0,0,0,0
2924,999,2015,29,26,3,0.91,91,1096,14,11,1,10,10,1,21,7,2,1,0,9,1,1,0,0,0
2925,1000,2015,22,10,12,0.43,43,1096,5,5,0,3,3,0,6,2,0,1,0,1,2,0,0,0,0
2926,1001,2015,22,4,18,0.17,17,1096,2,2,0,1,2,0,3,0,1,0,0,2,0,0,0,0,0
2927,1002,2015,60,60,0,1.0,99,1096,23,36,1,11,22,1,34,3,4,4,0,8,14,1,0,0,0
2928,1003,2015,16,7,9,0.44,43,1096,4,2,1,1,1,1,3,0,0,0,1,0,1,1,0,0,0
2929,1004,2015,27,25,2,0.92,92,1096,8,15,2,5,14,1,20,2,3,0,0,13,1,0,1,0,0
2930,1005,2015,46,31,15,0.67,66,1096,20,10,1,9,7,1,17,3,2,3,1,4,3,1,0,0,0
2931,1006,2015,19,8,11,0.42,41,1096,5,2,1,2,2,1,5,1,0,0,1,2,0,1,0,0,0
2932,1007,2015,38,23,15,0.62,61,1096,7,13,3,7,12,3,22,7,0,0,0,11,1,3,0,0,0
2933,1008,2015,48,0,48,0.0,0,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2934,1009,2015,17,10,7,0.57,57,1096,7,3,0,5,3,0,8,4,0,1,0,3,0,0,0,0,0
2935,1010,2015,27,14,13,0.51,51,1096,5,6,3,4,6,3,13,3,1,0,0,6,0,3,0,0,0
2936,1011,2015,16,13,3,0.82,81,1096,7,5,1,3,5,1,9,1,0,2,0,5,0,1,0,0,0
2937,1012,2015,26,12,14,0.45,44,1096,4,6,2,3,3,1,7,2,1,0,0,0,3,0,1,0,0
2938,1013,2015,52,5,47,0.11,10,1096,4,1,0,2,1,0,3,0,2,0,0,1,0,0,0,0,0
2939,1014,2015,33,17,16,0.51,50,1096,8,8,1,8,7,1,16,8,0,0,0,6,1,1,0,0,0
2940,1015,2015,40,9,31,0.23,23,1096,2,5,2,1,5,1,7,0,1,0,0,5,0,0,1,0,0
2941,1016,2015,26,9,17,0.33,33,1096,6,2,1,4,2,1,7,2,2,0,0,2,0,1,0,0,0
2942,1017,2015,22,13,9,0.61,61,1096,6,4,3,3,4,3,10,2,0,0,1,4,0,3,0,0,0
2943,1018,2015,40,13,27,0.32,32,1096,9,3,1,4,3,1,8,1,2,0,1,3,0,1,0,0,0
2944,1019,2015,45,20,25,0.44,44,1096,7,11,2,4,11,1,16,2,1,1,0,11,0,0,1,0,0
2945,1020,2015,28,27,1,0.98,98,1096,19,5,3,12,4,3,19,5,7,0,0,3,1,3,0,0,0
2946,1021,2015,27,17,10,0.63,63,1096,9,8,0,8,6,0,14,7,1,0,0,4,2,0,0,0,0
2947,1022,2015,41,20,21,0.49,49,1096,10,7,3,10,5,2,17,10,0,0,0,3,2,1,1,0,0
2948,1023,2015,53,28,25,0.53,53,1096,21,4,3,21,2,2,25,21,0,0,0,0,2,1,1,0,0
2949,1024,2015,8,6,2,0.79,79,1096,3,2,1,3,2,1,6,3,0,0,0,2,0,1,0,0,0
2950,1025,2015,13,7,6,0.53,53,1096,5,2,0,2,2,0,4,1,0,0,1,2,0,0,0,0,0
2951,1026,2015,35,0,35,0.01,1,1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2952,1027,2015,42,11,31,0.26,26,1096,4,4,3,2,2,3,7,0,2,0,0,0,2,3,0,0,0
2953,1028,2015,5,4,1,0.89,89,1096,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
2954,1029,2015,6,6,0,0.99,99,1096,3,2,1,1,1,1,3,0,0,1,0,0,1,1,0,0,0
2955,1030,2015,27,14,13,0.51,51,1096,4,8,2,3,4,2,9,2,1,0,0,0,4,2,0,0,0
2956,1031,2015,39,16,23,0.42,42,1096,7,9,0,4,8,0,12,1,3,0,0,7,1,0,0,0,0
2957,1032,2015,16,13,3,0.83,83,1096,6,4,3,3,2,3,8,1,1,1,0,0,2,3,0,0,0
2958,1033,2015,56,8,48,0.15,15,1096,2,4,2,2,3,2,7,2,0,0,0,2,1,2,0,0,0
2959,1034,2015,12,10,2,0.83,83,1096,3,5,2,1,5,1,7,0,0,1,0,5,0,0,1,0,0
2960,1035,2015,31,23,8,0.73,73,1096,13,9,1,6,8,1,15,2,1,3,0,7,1,1,0,0,0
2961,1036,2015,55,30,25,0.55,55,1096,10,18,2,4,17,2,23,2,0,0,2,16,1,2,0,0,0
2962,1037,2015,27,17,10,0.63,63,1096,10,4,3,10,2,1,13,10,0,0,0,0,2,0,0,1,0
2963,1038,2015,21,10,11,0.47,47,1096,6,4,0,6,4,0,10,6,0,0,0,4,0,0,0,0,0
2964,1039,2015,33,9,24,0.28,28,1096,4,4,1,4,4,1,9,4,0,0,0,4,0,1,0,0,0
2965,1040,2015,34,23,11,0.69,69,1096,9,10,4,9,10,3,22,9,0,0,0,10,0,2,1,0,0
2966,1041,2015,31,11,20,0.37,37,1096,5,4,2,2,3,1,6,0,1,1,0,2,1,0,1,0,0
2967,1042,2015,25,17,8,0.69,69,1096,9,6,2,5,5,2,12,1,4,0,0,4,1,2,0,0,0
2968,1043,2015,26,25,1,0.98,98,1096,14,9,2,11,5,1,17,8,3,0,0,1,4,0,1,0,0
2969,1044,2015,54,20,34,0.37,37,1096,10,6,4,10,6,1,17,10,0,0,0,6,0,0,0,0,1
2970,1045,2015,60,8,52,0.13,13,1096,4,3,1,2,3,1,6,1,0,1,0,3,0,1,0,0,0
2971,1046,2015,54,17,37,0.31,31,1096,9,6,2,6,5,2,13,5,0,0,1,4,1,2,0,0,0
2972,1047,2015,30,11,19,0.38,38,1096,3,5,3,2,5,2,9,1,1,0,0,5,0,1,1,0,0
2973,1048,2015,28,25,3,0.91,91,1096,14,9,2,14,7,1,22,14,0,0,0,5,2,0,1,0,0
2974,1049,2015,33,17,16,0.51,51,1096,10,6,1,10,5,1,16,10,0,0,0,4,1,1,0,0,0
2975,1050,2015,45,5,40,0.11,11,1096,2,2,1,1,1,1,3,0,1,0,0,0,1,1,0,0,0
2976,1051,2015,41,11,30,0.28,28,1096,8,3,0,2,3,0,5,0,0,0,2,3,0,0,0,0,0
2977,1052,2015,5,3,2,0.58,57,1096,1,2,0,1,2,0,3,1,0,0,0,2,0,0,0,0,0
2978,1053,2015,46,45,1,0.97,97,1096,17,27,1,9,27,1,37,2,6,1,0,27,0,1,0,0,0
2979,1054,2015,14,2,12,0.13,13,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
2980,1055,2015,33,15,18,0.44,44,1096,4,8,3,2,7,3,12,0,2,0,0,6,1,3,0,0,0
2981,1056,2015,29,28,1,0.97,97,1096,19,6,3,18,5,2,25,17,1,0,0,4,1,1,1,0,0
2982,1057,2015,47,14,33,0.3,30,1096,6,6,2,6,4,2,12,6,0,0,0,2,2,2,0,0,0
2983,1058,2015,22,15,7,0.67,67,1096,4,8,3,1,7,2,10,0,0,0,1,6,1,1,1,0,0
2984,1059,2015,8,8,0,0.94,94,1096,5,3,0,3,2,0,5,2,0,1,0,1,1,0,0,0,0
2985,1060,2015,15,13,2,0.87,87,1096,10,3,0,10,3,0,13,10,0,0,0,3,0,0,0,0,0
2986,1061,2015,5,4,1,0.85,85,1096,1,2,1,1,1,1,3,1,0,0,0,0,1,1,0,0,0
2987,1062,2015,50,35,15,0.7,70,1096,16,17,2,13,9,1,23,11,1,1,0,1,8,0,1,0,0
2988,1063,2015,33,11,22,0.34,34,1096,6,3,2,4,3,2,9,2,2,0,0,3,0,2,0,0,0
2989,1064,2015,23,15,8,0.67,67,1096,8,4,3,7,4,3,14,6,1,0,0,4,0,3,0,0,0
2990,1065,2015,30,30,0,1.0,100,1096,18,10,2,7,7,2,16,1,3,1,2,4,3,2,0,0,0
2991,1066,2015,25,4,21,0.15,15,1096,2,2,0,1,1,0,2,0,1,0,0,0,1,0,0,0,0
2992,1067,2015,48,10,38,0.21,21,1096,7,2,1,5,2,1,8,3,2,0,0,2,0,1,0,0,0
2993,1068,2015,27,25,2,0.92,92,1096,16,7,2,6,5,1,12,1,1,3,1,3,2,0,1,0,0
2994,1069,2015,8,1,7,0.12,12,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2995,1070,2015,38,11,27,0.28,28,1096,8,2,1,8,2,1,11,8,0,0,0,2,0,1,0,0,0
2996,1071,2015,38,17,21,0.45,45,1096,7,10,0,6,6,0,12,5,1,0,0,2,4,0,0,0,0
2997,1072,2015,22,21,1,0.96,96,1096,10,11,0,6,7,0,13,4,1,0,1,3,4,0,0,0,0
2998,1073,2015,43,21,22,0.48,48,1096,9,11,1,3,10,1,14,1,0,0,2,9,1,1,0,0,0
2999,1074,2015,35,6,29,0.17,17,1096,3,2,1,2,1,1,4,1,1,0,0,0,1,1,0,0,0
3000,1075,2015,58,31,27,0.54,54,1096,19,12,0,7,8,0,15,1,3,0,3,4,4,0,0,0,0
3001,1076,2015,43,2,41,0.05,5,1096,1,1,0,1,1,0,2,1,0,0,0,1,0,0,0,0,0
3002,1077,2015,31,31,0,1.0,100,1096,15,12,4,7,6,3,16,4,0,1,2,0,6,2,1,0,0
3003,1078,2015,22,11,11,0.52,52,1096,6,4,1,6,3,1,10,6,0,0,0,2,1,1,0,0,0
3004,1079,2015,15,13,2,0.88,88,1096,6,7,0,6,6,0,12,6,0,0,0,5,1,0,0,0,0
3005,1080,2015,21,1,20,0.05,5,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3006,1081,2015,20,14,6,0.69,69,1096,4,7,3,3,6,3,12,2,1,0,0,5,1,3,0,0,0
3007,1082,2015,47,42,5,0.9,90,1096,17,23,2,17,20,2,39,17,0,0,0,17,3,2,0,0,0
3008,1083,2015,27,1,26,0.04,4,1096,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3009,1084,2015,30,29,1,0.96,96,1096,21,8,0,8,6,0,14,1,2,4,1,4,2,0,0,0,0
3010,1085,2015,32,22,10,0.7,70,1096,13,6,3,10,4,1,15,9,0,0,1,2,2,0,0,1,0
3011,1086,2015,30,4,26,0.13,13,1096,2,2,0,2,1,0,3,2,0,0,0,0,1,0,0,0,0
