,Year,Departement,Module_ID,Module,Chapter_ID,Chapter,Quiz_perChapter,Quizz_ID,Rank_onChapter,Quizz_Type,Slip,Guess,Success_Prct,Success_Attempts,Failure_Attempts,Number_Attempts,UniQ_Learner,Sucessful_Learners,Unsucessful_Learners,Avg_Attempts,Percent_Learners_Success,Predict_Difficulty,Correct_Difficulty,Score,Difficulty_String,Difficulty,Department
4666,2019,Économie,3,La Production,1,La Notion de Production,5,171,2,QROC,0.02,0.67,79.28,25,7,32,29,25,4,1.1,86.21,Moyen,Facile,1,Plus Facile,Pas Adapte,Economy
5790,2020,Économie,3,La Production,1,La Notion de Production,5,171,2,QROC,0.19,1.0,96.85,33,1,34,34,33,1,1.0,97.06,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Economy
171,2015,Économie,3,La Production,1,La Notion de Production,5,172,3,QCU,0.5,0.27,34.02,34,65,99,91,34,57,1.09,37.36,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
1295,2016,Économie,3,La Production,1,La Notion de Production,5,172,3,QCU,0.75,0.23,7.7,8,94,102,66,8,58,1.55,12.12,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
2419,2017,Économie,3,La Production,1,La Notion de Production,5,172,3,QCM,0.57,0.26,27.45,30,80,110,105,30,75,1.05,28.57,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
3543,2018,Économie,3,La Production,1,La Notion de Production,5,172,3,QCM,0.09,0.74,87.72,87,12,99,91,87,4,1.09,95.6,Moyen,Facile,1,Plus Facile,Pas Adapte,Economy
4667,2019,Économie,3,La Production,1,La Notion de Production,5,172,3,QCM,0.15,0.82,66.76,75,37,112,107,75,32,1.05,70.09,Facile,Facile,0,Meme Difficulté,Adapte,Economy
5791,2020,Économie,3,La Production,1,La Notion de Production,5,172,3,QCM,0.14,0.93,66.76,81,40,121,85,81,4,1.42,95.29,Facile,Facile,0,Meme Difficulté,Adapte,Economy
172,2015,Économie,3,La Production,1,La Notion de Production,5,173,4,QCU,0.2,0.92,93.86,89,6,95,93,89,4,1.02,95.7,Facile,Facile,0,Meme Difficulté,Pas Adapte,Economy
1296,2016,Économie,3,La Production,1,La Notion de Production,5,173,4,QCU,0.73,0.24,33.86,35,68,103,46,35,11,2.24,76.09,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
2420,2017,Économie,3,La Production,1,La Notion de Production,5,173,4,QCM,0.38,0.51,37.88,39,65,104,66,39,27,1.58,59.09,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Economy
3544,2018,Économie,3,La Production,1,La Notion de Production,5,173,4,QCM,0.06,0.96,72.21,79,31,110,88,79,9,1.25,89.77,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Economy
4668,2019,Économie,3,La Production,1,La Notion de Production,5,173,4,QCM,0.02,0.81,72.21,68,26,94,73,68,5,1.29,93.15,Facile,Facile,0,Meme Difficulté,Adapte,Economy
5792,2020,Économie,3,La Production,1,La Notion de Production,5,173,4,QCM,0.09,0.82,72.21,59,23,82,79,59,20,1.04,74.68,Facile,Facile,0,Meme Difficulté,Adapte,Economy
173,2015,Économie,3,La Production,1,La Notion de Production,5,174,5,QCU,0.1,0.78,89.67,54,6,60,59,54,5,1.02,91.53,Facile,Facile,0,Meme Difficulté,Pas Adapte,Economy
1297,2016,Économie,3,La Production,1,La Notion de Production,5,174,5,QCU,0.45,0.32,0.14,0,68,68,52,0,52,1.31,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
2421,2017,Économie,3,La Production,1,La Notion de Production,5,174,5,QCU,0.14,0.91,68.4,42,19,61,47,42,5,1.3,89.36,Facile,Facile,0,Meme Difficulté,Adapte,Economy
3545,2018,Économie,3,La Production,1,La Notion de Production,5,174,5,QCU,0.09,0.87,68.4,40,18,58,46,40,6,1.26,86.96,Facile,Facile,0,Meme Difficulté,Adapte,Economy
4669,2019,Économie,3,La Production,1,La Notion de Production,5,174,5,QCU,0.09,0.84,68.4,35,16,51,46,35,11,1.11,76.09,Facile,Facile,0,Meme Difficulté,Adapte,Economy
5793,2020,Économie,3,La Production,1,La Notion de Production,5,174,5,QCU,0.08,0.86,68.4,38,17,55,49,38,11,1.12,77.55,Facile,Facile,0,Meme Difficulté,Adapte,Economy
174,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,175,1,QCM,0.68,0.16,13.72,3,16,19,14,3,11,1.36,21.43,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
1298,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,175,1,QCM,0.3,0.5,57.97,11,8,19,17,11,6,1.12,64.71,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Economy
2422,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,175,1,QCM,0.46,0.7,49.25,9,10,19,12,9,3,1.58,75.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
3546,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,175,1,QCM,0.19,0.75,76.68,16,5,21,17,16,1,1.24,94.12,Moyen,Facile,1,Plus Facile,Pas Adapte,Economy
4670,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,175,1,QCM,0.15,0.71,69.23,13,6,19,17,13,4,1.12,76.47,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Economy
5794,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,175,1,QCM,0.1,0.91,69.23,13,6,19,15,13,2,1.27,86.67,Facile,Facile,0,Meme Difficulté,Adapte,Economy
175,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,176,2,QCM,0.25,0.31,37.11,3,5,8,4,3,1,2.0,75.0,Moyen,Moyen,0,Meme Difficulté,Pas Adapte,Economy
1299,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,176,2,QCM,0.16,0.74,87.66,6,1,7,6,6,0,1.17,100.0,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Economy
2423,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,176,2,QCM,0.74,0.26,25.46,2,4,6,3,2,1,2.0,66.67,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
3547,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,176,2,QCM,0.78,0.27,0.35,0,6,6,2,0,2,3.0,0.0,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
4671,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,176,2,QCM,0.66,0.23,24.59,1,5,6,3,1,2,2.0,33.33,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
5795,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,176,2,QCU,0.39,0.51,57.93,3,2,5,4,3,1,1.25,75.0,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Economy
176,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,177,3,QCU,0.61,0.28,25.51,15,44,59,54,15,39,1.09,27.78,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
1300,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,177,3,QCU,0.25,0.65,50.57,29,28,57,52,29,23,1.1,55.77,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Economy
2424,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,177,3,QCU,0.12,0.99,73.35,40,15,55,49,40,9,1.12,81.63,Moyen,Facile,1,Plus Facile,Adapte,Economy
3548,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,177,3,QCU,0.05,0.83,73.35,34,13,47,36,34,2,1.31,94.44,Facile,Facile,0,Meme Difficulté,Adapte,Economy
4672,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,177,3,QCU,0.01,0.97,73.35,35,13,48,41,35,6,1.17,85.37,Facile,Facile,0,Meme Difficulté,Adapte,Economy
5796,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,177,3,QCU,0.12,0.83,73.35,40,15,55,50,40,10,1.1,80.0,Facile,Facile,0,Meme Difficulté,Adapte,Economy
177,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,178,4,QROC,0.96,0.16,28.58,4,10,14,13,4,9,1.08,30.77,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
1301,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,178,4,QROC,0.31,0.38,47.21,7,8,15,9,7,2,1.67,77.78,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
2425,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,178,4,QROC,0.05,0.77,98.68,17,0,17,17,17,0,1.0,100.0,Moyen,Facile,1,Plus Facile,Pas Adapte,Economy
3549,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,178,4,QROC,0.06,0.9,96.53,17,1,18,17,17,0,1.06,100.0,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Economy
4673,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,178,4,QROC,0.32,0.3,58.13,9,6,15,12,9,3,1.25,75.0,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Economy
5797,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,178,4,QROC,0.82,0.12,33.63,5,10,15,11,5,6,1.36,45.45,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
178,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,179,5,QO,0.57,0.24,49.99,37,37,74,43,37,6,1.72,86.05,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Economy
1302,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,179,5,QO,0.87,0.12,11.27,8,66,74,70,8,62,1.06,11.43,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
2426,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,179,5,QO,0.93,0.13,26.07,21,58,79,70,21,49,1.13,30.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
3550,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,179,5,QCU,0.13,0.87,79.34,64,17,81,65,64,1,1.25,98.46,Facile,Facile,0,Meme Difficulté,Pas Adapte,Economy
4674,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,179,5,QCU,0.6,0.24,18.17,14,64,78,65,14,51,1.2,21.54,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
5798,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,179,5,QCU,0.04,0.91,84.45,69,13,82,79,69,10,1.04,87.34,Facile,Facile,0,Meme Difficulté,Pas Adapte,Economy
179,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,180,6,QCM,0.1,0.94,74.12,32,11,43,34,32,2,1.26,94.12,Facile,Facile,0,Meme Difficulté,Adapte,Economy
1303,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,180,6,QCM,0.17,0.94,74.12,33,11,44,36,33,3,1.22,91.67,Facile,Facile,0,Meme Difficulté,Adapte,Economy
2427,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,180,6,QCM,0.02,0.87,74.12,27,10,37,33,27,6,1.12,81.82,Facile,Facile,0,Meme Difficulté,Adapte,Economy
3551,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,180,6,QCM,0.17,0.85,74.12,23,8,31,24,23,1,1.29,95.83,Facile,Facile,0,Meme Difficulté,Adapte,Economy
4675,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,180,6,QCM,0.08,0.78,74.12,22,8,30,26,22,4,1.15,84.62,Facile,Facile,0,Meme Difficulté,Adapte,Economy
5799,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,180,6,QCM,0.19,0.73,74.12,22,8,30,26,22,4,1.15,84.62,Facile,Facile,0,Meme Difficulté,Adapte,Economy
180,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,181,7,QO,0.83,0.04,13.67,7,45,52,31,7,24,1.68,22.58,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
1304,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,181,7,QO,0.19,0.48,78.19,46,13,59,56,46,10,1.05,82.14,Facile,Facile,0,Meme Difficulté,Pas Adapte,Economy
2428,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,181,7,QO,0.79,0.07,10.0,6,50,56,49,6,43,1.14,12.24,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
3552,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,181,7,QO,0.11,0.55,87.31,47,7,54,48,47,1,1.12,97.92,Facile,Facile,0,Meme Difficulté,Pas Adapte,Economy
4676,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,181,7,QO,0.06,0.5,82.03,39,9,48,41,39,2,1.17,95.12,Facile,Facile,0,Meme Difficulté,Pas Adapte,Economy
5800,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,181,7,QO,0.61,0.25,47.19,22,24,46,37,22,15,1.24,59.46,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Economy
181,2015,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,182,8,QCM,0.79,0.16,24.86,8,26,34,29,8,21,1.17,27.59,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
1305,2016,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,182,8,QCM,0.27,0.52,36.65,14,25,39,32,14,18,1.22,43.75,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
2429,2017,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,182,8,QCM,0.56,0.18,0.34,0,33,33,29,0,29,1.14,0.0,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
3553,2018,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,182,8,QCM,0.48,0.35,59.94,22,14,36,24,22,2,1.5,91.67,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
4677,2019,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,182,8,QCM,0.68,0.26,12.75,5,32,37,29,5,24,1.28,17.24,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
5801,2020,Économie,3,La Production,2,L'Importance de la Production Marchande et de la Production Non-Marchande,8,182,8,QCM,0.17,0.81,84.43,29,5,34,32,29,3,1.06,90.62,Moyen,Facile,1,Plus Facile,Pas Adapte,Economy
182,2015,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,183,1,QCU,0.38,0.53,39.15,19,30,49,43,19,24,1.14,44.19,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
1306,2016,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,183,1,QCU,0.02,0.88,93.22,47,3,50,48,47,1,1.04,97.92,Moyen,Facile,1,Plus Facile,Pas Adapte,Economy
2430,2017,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,183,1,QCU,0.45,0.39,22.93,13,42,55,44,13,31,1.25,29.55,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
3554,2018,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,183,1,QCU,0.33,0.49,56.45,32,24,56,43,32,11,1.3,74.42,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
4678,2019,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,183,1,QCU,0.1,0.9,74.69,44,15,59,54,44,10,1.09,81.48,Difficile,Facile,2,Beaucoup plus Facile,Adapte,Economy
5802,2020,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,183,1,QCU,0.17,0.98,74.69,46,16,62,61,46,15,1.02,75.41,Facile,Facile,0,Meme Difficulté,Adapte,Economy
183,2015,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,184,2,QCU,0.46,0.2,32.08,27,56,83,72,27,45,1.15,37.5,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
1307,2016,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,184,2,QCU,0.07,0.91,77.06,72,22,94,93,72,21,1.01,77.42,Moyen,Facile,1,Plus Facile,Pas Adapte,Economy
2431,2017,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,184,2,QCU,0.5,0.31,12.77,12,85,97,96,12,84,1.01,12.5,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
3555,2018,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,184,2,QCU,0.45,0.22,0.16,0,107,107,67,0,67,1.6,0.0,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
4679,2019,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,184,2,QCU,0.4,0.62,64.63,76,42,118,102,76,26,1.16,74.51,Difficile,Moyen,1,Plus Facile,Adapte,Economy
5803,2020,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,184,2,QCU,0.31,0.54,64.63,69,38,107,96,69,27,1.11,71.88,Moyen,Moyen,0,Meme Difficulté,Adapte,Economy
184,2015,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,185,3,QCU,0.02,0.92,66.62,17,8,25,19,17,2,1.32,89.47,Moyen,Facile,1,Plus Facile,Adapte,Economy
1308,2016,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,185,3,QCU,0.02,0.78,66.62,19,10,29,19,19,0,1.53,100.0,Facile,Facile,0,Meme Difficulté,Adapte,Economy
2432,2017,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,185,3,QCU,0.19,0.92,66.62,20,10,30,29,20,9,1.03,68.97,Facile,Facile,0,Meme Difficulté,Adapte,Economy
3556,2018,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,185,3,QCU,0.0,0.93,66.62,19,10,29,24,19,5,1.21,79.17,Facile,Facile,0,Meme Difficulté,Adapte,Economy
4680,2019,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,185,3,QCU,0.08,1.0,66.62,17,8,25,19,17,2,1.32,89.47,Facile,Facile,0,Meme Difficulté,Adapte,Economy
5804,2020,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,185,3,QCM,0.13,0.91,66.62,14,7,21,19,14,5,1.11,73.68,Facile,Facile,0,Meme Difficulté,Adapte,Economy
185,2015,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,186,4,QROC,0.67,0.22,12.04,10,75,85,39,10,29,2.18,25.64,Facile,Difficile,-2,Beaucoup plus Difficile,Pas Adapte,Economy
1309,2016,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,186,4,QROC,0.51,0.26,36.0,26,46,72,65,26,39,1.11,40.0,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
2433,2017,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,186,4,QROC,0.41,0.3,63.66,41,23,64,41,41,0,1.56,100.0,Facile,Moyen,-1,Plus Difficile,Adapte,Economy
3557,2018,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,186,4,QROC,0.23,0.27,63.66,41,23,64,49,41,8,1.31,83.67,Moyen,Moyen,0,Meme Difficulté,Adapte,Economy
4681,2019,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,186,4,QROC,0.25,0.26,63.66,36,21,57,56,36,20,1.02,64.29,Moyen,Moyen,0,Meme Difficulté,Adapte,Economy
5805,2020,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,186,4,QROC,0.33,0.36,63.66,42,24,66,62,42,20,1.06,67.74,Moyen,Moyen,0,Meme Difficulté,Adapte,Economy
186,2015,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,187,5,QCU,0.61,0.4,25.57,21,61,82,40,21,19,2.05,52.5,Moyen,Difficile,-1,Plus Difficile,Pas Adapte,Economy
1310,2016,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,187,5,QCU,0.03,0.87,93.81,83,5,88,86,83,3,1.02,96.51,Difficile,Facile,2,Beaucoup plus Facile,Pas Adapte,Economy
2434,2017,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,187,5,QCU,0.63,0.38,24.03,20,65,85,66,20,46,1.29,30.3,Difficile,Difficile,0,Meme Difficulté,Pas Adapte,Economy
3558,2018,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,187,5,QCU,0.29,0.4,38.72,33,52,85,83,33,50,1.02,39.76,Facile,Moyen,-1,Plus Difficile,Pas Adapte,Economy
4682,2019,Économie,3,La Production,3,Valeur Ajouee et Mesure de la Richesse,7,187,5,QCU,0.29,0.63,55.02,46,38,84,73,46,27,1.15,63.01,Difficile,Moyen,1,Plus Facile,Pas Adapte,Economy
